"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E06000005"		46670
"E06000005"		30289
"E06000005"		13810
"E06000005"		16479
"E06000005"		178
"E06000005"		7228
"E06000005"		5238
"E06000005"		1990
"E06000005"		8513
"E06000005"		7758
"E06000005"		112
"E06000005"		546
"E06000005"		97
"E06000005"		462
"E06000047"		223803
"E06000047"		147347
"E06000047"		69435
"E06000047"		77912
"E06000047"		488
"E06000047"		45004
"E06000047"		28559
"E06000047"		16445
"E06000047"		28142
"E06000047"		25498
"E06000047"		185
"E06000047"		2121
"E06000047"		338
"E06000047"		2822
"E06000001"		40434
"E06000001"		24194
"E06000001"		11090
"E06000001"		13104
"E06000001"		200
"E06000001"		9515
"E06000001"		4016
"E06000001"		5499
"E06000001"		5971
"E06000001"		5525
"E06000001"		26
"E06000001"		349
"E06000001"		71
"E06000001"		554
"E06000002"		57203
"E06000002"		32723
"E06000002"		15200
"E06000002"		17523
"E06000002"		336
"E06000002"		13654
"E06000002"		6049
"E06000002"		7605
"E06000002"		9509
"E06000002"		8648
"E06000002"		98
"E06000002"		570
"E06000002"		193
"E06000002"		981
"E06000057"		138534
"E06000057"		91207
"E06000057"		46086
"E06000057"		45121
"E06000057"		510
"E06000057"		25841
"E06000057"		14820
"E06000057"		11021
"E06000057"		18417
"E06000057"		16225
"E06000057"		434
"E06000057"		1388
"E06000057"		370
"E06000057"		2559
"E06000003"		59605
"E06000003"		39705
"E06000003"		19806
"E06000003"		19899
"E06000003"		256
"E06000003"		11568
"E06000003"		5999
"E06000003"		5569
"E06000003"		7434
"E06000003"		6698
"E06000003"		55
"E06000003"		578
"E06000003"		103
"E06000003"		642
"E06000004"		79159
"E06000004"		54225
"E06000004"		23285
"E06000004"		30940
"E06000004"		255
"E06000004"		13625
"E06000004"		7285
"E06000004"		6340
"E06000004"		10387
"E06000004"		9417
"E06000004"		41
"E06000004"		788
"E06000004"		141
"E06000004"		667
"E08000037"		89154
"E08000037"		51915
"E08000037"		23081
"E08000037"		28834
"E08000037"		363
"E08000037"		24941
"E08000037"		19985
"E08000037"		4956
"E08000037"		11125
"E08000037"		10130
"E08000037"		47
"E08000037"		844
"E08000037"		104
"E08000037"		810
"E08000021"		117153
"E08000021"		57955
"E08000021"		26258
"E08000021"		31697
"E08000021"		489
"E08000021"		34850
"E08000021"		27340
"E08000021"		7510
"E08000021"		22318
"E08000021"		20462
"E08000021"		113
"E08000021"		1236
"E08000021"		507
"E08000021"		1541
"E08000022"		91295
"E08000022"		59136
"E08000022"		25611
"E08000022"		33525
"E08000022"		374
"E08000022"		19677
"E08000022"		14610
"E08000022"		5067
"E08000022"		11300
"E08000022"		10146
"E08000022"		77
"E08000022"		969
"E08000022"		108
"E08000022"		808
"E08000023"		67167
"E08000023"		38333
"E08000023"		17003
"E08000023"		21330
"E08000023"		297
"E08000023"		21204
"E08000023"		16967
"E08000023"		4237
"E08000023"		6758
"E08000023"		6040
"E08000023"		41
"E08000023"		597
"E08000023"		80
"E08000023"		575
"E08000024"		119758
"E08000024"		71566
"E08000024"		32419
"E08000024"		39147
"E08000024"		352
"E08000024"		32399
"E08000024"		16725
"E08000024"		15674
"E08000024"		14552
"E08000024"		13077
"E08000024"		91
"E08000024"		1053
"E08000024"		331
"E08000024"		889
"E06000008"		57353
"E06000008"		36793
"E06000008"		18039
"E06000008"		18754
"E06000008"		290
"E06000008"		10391
"E06000008"		3228
"E06000008"		7163
"E06000008"		8993
"E06000008"		8113
"E06000008"		72
"E06000008"		618
"E06000008"		190
"E06000008"		886
"E06000009"		64367
"E06000009"		39650
"E06000009"		19318
"E06000009"		20332
"E06000009"		239
"E06000009"		6999
"E06000009"		4823
"E06000009"		2176
"E06000009"		16770
"E06000009"		15549
"E06000009"		62
"E06000009"		1062
"E06000009"		97
"E06000009"		709
"E06000049"		159441
"E06000049"		118766
"E06000049"		59846
"E06000049"		58920
"E06000049"		779
"E06000049"		18141
"E06000049"		4285
"E06000049"		13856
"E06000049"		19938
"E06000049"		18244
"E06000049"		223
"E06000049"		1200
"E06000049"		271
"E06000049"		1817
"E06000050"		141442
"E06000050"		100105
"E06000050"		49129
"E06000050"		50976
"E06000050"		1088
"E06000050"		20808
"E06000050"		10482
"E06000050"		10326
"E06000050"		17734
"E06000050"		16021
"E06000050"		313
"E06000050"		1100
"E06000050"		300
"E06000050"		1707
"E06000006"		53312
"E06000006"		33796
"E06000006"		14436
"E06000006"		19360
"E06000006"		322
"E06000006"		13441
"E06000006"		2502
"E06000006"		10939
"E06000006"		5212
"E06000006"		4752
"E06000006"		14
"E06000006"		376
"E06000006"		70
"E06000006"		541
"E06000007"		85140
"E06000007"		60915
"E06000007"		27206
"E06000007"		33709
