"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E00062207"		242
"E00062207"		231
"E00062207"		11
"E00062207"		9
"E00062207"		2
"E00062208"		490
"E00062208"		465
"E00062208"		25
"E00062208"		19
"E00062208"		6
"E00062209"		226
"E00062209"		213
"E00062209"		13
"E00062209"		10
"E00062209"		3
"E00062210"		113
"E00062210"		113
"E00062210"		0
"E00062210"		0
"E00062210"		0
"E00062211"		143
"E00062211"		132
"E00062211"		11
"E00062211"		7
"E00062211"		4
"E00062212"		240
"E00062212"		225
"E00062212"		15
"E00062212"		9
"E00062212"		6
"E00174202"		380
"E00174202"		366
"E00174202"		14
"E00174202"		11
"E00174202"		3
"E00174206"		353
"E00174206"		331
"E00174206"		22
"E00174206"		18
"E00174206"		4
"E00174208"		279
"E00174208"		272
"E00174208"		7
"E00174208"		5
"E00174208"		2
"E00062202"		262
"E00062202"		249
"E00062202"		13
"E00062202"		6
"E00062202"		7
"E00062203"		273
"E00062203"		266
"E00062203"		7
"E00062203"		3
"E00062203"		4
"E00062204"		292
"E00062204"		275
"E00062204"		17
"E00062204"		12
"E00062204"		5
"E00062205"		272
"E00062205"		263
"E00062205"		9
"E00062205"		3
"E00062205"		6
"E00062206"		284
"E00062206"		277
"E00062206"		7
"E00062206"		6
"E00062206"		1
"E00062379"		366
"E00062379"		345
"E00062379"		21
"E00062379"		12
"E00062379"		9
"E00062380"		154
"E00062380"		151
"E00062380"		3
"E00062380"		3
"E00062380"		0
"E00062381"		125
"E00062381"		116
"E00062381"		9
"E00062381"		6
"E00062381"		3
"E00062382"		211
"E00062382"		202
"E00062382"		9
"E00062382"		6
"E00062382"		3
"E00062383"		193
"E00062383"		188
"E00062383"		5
"E00062383"		4
"E00062383"		1
"E00062384"		337
"E00062384"		320
"E00062384"		17
"E00062384"		9
"E00062384"		8
"E00062385"		354
"E00062385"		338
"E00062385"		16
"E00062385"		13
"E00062385"		3
"E00062386"		268
"E00062386"		256
"E00062386"		12
"E00062386"		6
"E00062386"		6
"E00174203"		204
"E00174203"		192
"E00174203"		12
"E00174203"		9
"E00174203"		3
"E00174204"		308
"E00174204"		300
"E00174204"		8
"E00174204"		6
"E00174204"		2
"E00174205"		325
"E00174205"		300
"E00174205"		25
"E00174205"		19
"E00174205"		6
"E00174207"		308
"E00174207"		293
"E00174207"		15
"E00174207"		14
"E00174207"		1
"E00174210"		219
"E00174210"		209
"E00174210"		10
"E00174210"		6
"E00174210"		4
"E00062133"		455
"E00062133"		438
"E00062133"		17
"E00062133"		13
"E00062133"		4
"E00062134"		429
"E00062134"		417
"E00062134"		12
"E00062134"		10
"E00062134"		2
"E00062136"		250
"E00062136"		243
"E00062136"		7
"E00062136"		6
"E00062136"		1
"E00174209"		255
"E00174209"		246
"E00174209"		9
"E00174209"		7
"E00174209"		2
"E00174212"		232
"E00174212"		226
"E00174212"		6
"E00174212"		6
"E00174212"		0
"E00062138"		302
"E00062138"		295
"E00062138"		7
"E00062138"		7
"E00062138"		0
"E00062139"		328
"E00062139"		324
"E00062139"		4
"E00062139"		4
"E00062139"		0
"E00062143"		333
"E00062143"		320
"E00062143"		13
"E00062143"		10
"E00062143"		3
"E00062148"		297
"E00062148"		282
"E00062148"		15
"E00062148"		10
"E00062148"		5
"E00062152"		303
"E00062152"		298
"E00062152"		5
"E00062152"		5
"E00062152"		0
"E00062140"		293
"E00062140"		286
"E00062140"		7
"E00062140"		6
"E00062140"		1
"E00062149"		258
"E00062149"		249
"E00062149"		9
"E00062149"		7
"E00062149"		2
"E00062150"		277
"E00062150"		264
"E00062150"		13
"E00062150"		11
"E00062150"		2
"E00062151"		295
"E00062151"		287
"E00062151"		8
"E00062151"		5
"E00062151"		3
"E00062153"		276
"E00062153"		268
"E00062153"		8
"E00062153"		6
"E00062153"		2
"E00062141"		273
"E00062141"		270
"E00062141"		3
"E00062141"		3
"E00062141"		0
"E00062142"		330
"E00062142"		319
"E00062142"		11
"E00062142"		10
"E00062142"		1
"E00062146"		339
