"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"		4735
"E02002559"		1230
"E02002559"		400
"E02002559"		830
"E02002559"		3505
"E02002559"		2640
"E02002559"		865
"E02002560"		3127
"E02002560"		910
"E02002560"		284
"E02002560"		626
"E02002560"		2217
"E02002560"		1916
"E02002560"		301
"E02002561"		2903
"E02002561"		851
"E02002561"		234
"E02002561"		617
"E02002561"		2052
"E02002561"		1772
"E02002561"		280
"E02002562"		2772
"E02002562"		861
"E02002562"		235
"E02002562"		626
"E02002562"		1911
"E02002562"		1647
"E02002562"		264
"E02002563"		2420
"E02002563"		750
"E02002563"		202
"E02002563"		548
"E02002563"		1670
"E02002563"		1451
"E02002563"		219
"E02002564"		4134
"E02002564"		1327
"E02002564"		364
"E02002564"		963
"E02002564"		2807
"E02002564"		2458
"E02002564"		349
"E02002565"		2879
"E02002565"		795
"E02002565"		209
"E02002565"		586
"E02002565"		2084
"E02002565"		1867
"E02002565"		217
"E02002566"		3132
"E02002566"		861
"E02002566"		235
"E02002566"		626
"E02002566"		2271
"E02002566"		1956
"E02002566"		315
"E02002567"		2961
"E02002567"		972
"E02002567"		227
"E02002567"		745
"E02002567"		1989
"E02002567"		1747
"E02002567"		242
"E02002568"		2826
"E02002568"		759
"E02002568"		254
"E02002568"		505
"E02002568"		2067
"E02002568"		1617
"E02002568"		450
"E02002569"		3921
"E02002569"		1191
"E02002569"		448
"E02002569"		743
"E02002569"		2730
"E02002569"		2264
"E02002569"		466
"E02002570"		3557
"E02002570"		1007
"E02002570"		236
"E02002570"		771
"E02002570"		2550
"E02002570"		2208
"E02002570"		342
"E02002571"		2858
"E02002571"		918
"E02002571"		204
"E02002571"		714
"E02002571"		1940
"E02002571"		1684
"E02002571"		256
"E02002572"		2670
"E02002572"		775
"E02002572"		203
"E02002572"		572
"E02002572"		1895
"E02002572"		1620
"E02002572"		275
"E02002573"		4119
"E02002573"		1126
"E02002573"		358
"E02002573"		768
"E02002573"		2993
"E02002573"		2433
"E02002573"		560
"E02004290"		3226
"E02004290"		913
"E02004290"		283
"E02004290"		630
"E02004290"		2313
"E02004290"		1974
"E02004290"		339
"E02004291"		3142
"E02004291"		881
"E02004291"		221
"E02004291"		660
"E02004291"		2261
"E02004291"		1987
"E02004291"		274
"E02004292"		3645
"E02004292"		1073
"E02004292"		321
"E02004292"		752
"E02004292"		2572
"E02004292"		2171
"E02004292"		401
"E02004293"		4078
"E02004293"		1253
"E02004293"		313
"E02004293"		940
"E02004293"		2825
"E02004293"		2445
"E02004293"		380
"E02004294"		4432
"E02004294"		1139
"E02004294"		370
"E02004294"		769
"E02004294"		3293
"E02004294"		2771
"E02004294"		522
"E02004295"		3419
"E02004295"		987
"E02004295"		275
"E02004295"		712
"E02004295"		2432
"E02004295"		2060
"E02004295"		372
"E02004296"		3857
"E02004296"		1084
"E02004296"		256
"E02004296"		828
"E02004296"		2773
"E02004296"		2342
"E02004296"		431
"E02004297"		4039
"E02004297"		998
"E02004297"		282
"E02004297"		716
"E02004297"		3041
"E02004297"		2544
"E02004297"		497
"E02004298"		4630
"E02004298"		1215
"E02004298"		374
"E02004298"		841
"E02004298"		3415
"E02004298"		2843
"E02004298"		572
"E02004299"		3957
"E02004299"		1037
"E02004299"		265
"E02004299"		772
"E02004299"		2920
"E02004299"		2547
"E02004299"		373
"E02004300"		3160
"E02004300"		893
"E02004300"		230
"E02004300"		663
"E02004300"		2267
"E02004300"		1957
"E02004300"		310
"E02004301"		3537
"E02004301"		1037
"E02004301"		266
"E02004301"		771
"E02004301"		2500
"E02004301"		2225
"E02004301"		275
"E02004302"		3471
"E02004302"		1009
"E02004302"		267
"E02004302"		742
"E02004302"		2462
"E02004302"		2121
"E02004302"		341
"E02004303"		5768
"E02004303"		1347
"E02004303"		326
"E02004303"		1021
"E02004303"		4421
"E02004303"		3828
"E02004303"		593
"E02004304"		4087
"E02004304"		1132
"E02004304"		300
"E02004304"		832
"E02004304"		2955
"E02004304"		2528
"E02004304"		427
"E02004305"		3954
"E02004305"		1105
"E02004305"		295
