"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"	"0"	7378
"E02002559"	"1"	1451
"E02002559"	"2"	432
"E02002559"	"3"	2
"E02002559"	"4"	430
"E02002559"	"5"	1019
"E02002559"	"6"	520
"E02002559"	"7"	323
"E02002559"	"8"	154
"E02002559"	"9"	22
"E02002559"	"10"	2517
"E02002559"	"11"	1364
"E02002559"	"12"	1066
"E02002559"	"13"	170
"E02002559"	"14"	105
"E02002559"	"15"	23
"E02002559"	"16"	610
"E02002559"	"17"	543
"E02002559"	"18"	771
"E02002559"	"19"	353
"E02002559"	"20"	309
"E02002559"	"21"	62
"E02002559"	"22"	47
"E02002559"	"23"	1042
"E02002559"	"24"	398
"E02002559"	"25"	339
"E02002559"	"26"	59
"E02002559"	"27"	644
"E02002559"	"28"	471
"E02002559"	"29"	173
"E02002559"	"30"	567
"E02002559"	"31"	232
"E02002559"	"32"	335
"E02002559"	"33"	302
"E02002559"	"34"	33
"E02002559"	"35"	450
"E02002559"	"36"	99
"E02002559"	"37"	152
"E02002559"	"38"	53
"E02002559"	"39"	65
"E02002559"	"40"	16
"E02002559"	"41"	41
"E02002559"	"42"	24
"E02002559"	"43"	424
"E02002559"	"44"	30
"E02002559"	"45"	11
"E02002559"	"46"	255
"E02002559"	"47"	115
"E02002559"	"48"	13
"E02002559"	"49"	119
"E02002559"	"50"	45
"E02002559"	"51"	74
"E02002559"	"52"	37
"E02002559"	"53"	34
"E02002559"	"54"	3
"E02002560"	"0"	4932
"E02002560"	"1"	510
"E02002560"	"2"	139
"E02002560"	"3"	0
"E02002560"	"4"	139
"E02002560"	"5"	371
"E02002560"	"6"	165
"E02002560"	"7"	191
"E02002560"	"8"	5
"E02002560"	"9"	10
"E02002560"	"10"	1118
"E02002560"	"11"	592
"E02002560"	"12"	496
"E02002560"	"13"	59
"E02002560"	"14"	35
"E02002560"	"15"	2
"E02002560"	"16"	354
"E02002560"	"17"	172
"E02002560"	"18"	662
"E02002560"	"19"	364
"E02002560"	"20"	188
"E02002560"	"21"	53
"E02002560"	"22"	57
"E02002560"	"23"	527
"E02002560"	"24"	129
"E02002560"	"25"	127
"E02002560"	"26"	2
"E02002560"	"27"	398
"E02002560"	"28"	394
"E02002560"	"29"	4
"E02002560"	"30"	542
"E02002560"	"31"	244
"E02002560"	"32"	298
"E02002560"	"33"	250
"E02002560"	"34"	48
"E02002560"	"35"	698
"E02002560"	"36"	197
"E02002560"	"37"	220
"E02002560"	"38"	74
"E02002560"	"39"	145
"E02002560"	"40"	4
"E02002560"	"41"	49
"E02002560"	"42"	9
"E02002560"	"43"	689
"E02002560"	"44"	61
"E02002560"	"45"	22
"E02002560"	"46"	407
"E02002560"	"47"	198
"E02002560"	"48"	1
"E02002560"	"49"	142
"E02002560"	"50"	59
"E02002560"	"51"	83
"E02002560"	"52"	44
"E02002560"	"53"	44
"E02002560"	"54"	0
"E02002561"	"0"	4626
"E02002561"	"1"	563
"E02002561"	"2"	167
"E02002561"	"3"	5
"E02002561"	"4"	162
"E02002561"	"5"	396
"E02002561"	"6"	192
"E02002561"	"7"	173
"E02002561"	"8"	26
"E02002561"	"9"	5
