"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E00062207"	"0"	114
"E00062207"	"1"	76
"E00062207"	"2"	12
"E00062207"	"3"	45
"E00062207"	"4"	1
"E00062207"	"5"	6
"E00062207"	"6"	1
"E00062207"	"7"	8
"E00062207"	"8"	2
"E00062207"	"9"	1
"E00062207"	"10"	38
"E00062207"	"11"	33
"E00062207"	"12"	0
"E00062207"	"13"	1
"E00062207"	"14"	2
"E00062207"	"15"	2
"E00062208"	"0"	174
"E00062208"	"1"	135
"E00062208"	"2"	8
"E00062208"	"3"	92
"E00062208"	"4"	2
"E00062208"	"5"	10
"E00062208"	"6"	6
"E00062208"	"7"	16
"E00062208"	"8"	1
"E00062208"	"9"	0
"E00062208"	"10"	39
"E00062208"	"11"	37
"E00062208"	"12"	0
"E00062208"	"13"	0
"E00062208"	"14"	0
"E00062208"	"15"	2
"E00062209"	"0"	94
"E00062209"	"1"	57
"E00062209"	"2"	7
"E00062209"	"3"	36
"E00062209"	"4"	0
"E00062209"	"5"	4
"E00062209"	"6"	2
"E00062209"	"7"	6
"E00062209"	"8"	2
"E00062209"	"9"	0
"E00062209"	"10"	37
"E00062209"	"11"	34
"E00062209"	"12"	0
"E00062209"	"13"	1
"E00062209"	"14"	0
"E00062209"	"15"	2
"E00062210"	"0"	52
"E00062210"	"1"	30
"E00062210"	"2"	3
"E00062210"	"3"	14
"E00062210"	"4"	0
"E00062210"	"5"	4
"E00062210"	"6"	2
"E00062210"	"7"	5
"E00062210"	"8"	1
"E00062210"	"9"	1
"E00062210"	"10"	22
"E00062210"	"11"	20
"E00062210"	"12"	0
"E00062210"	"13"	0
"E00062210"	"14"	2
"E00062210"	"15"	0
"E00062211"	"0"	60
"E00062211"	"1"	43
"E00062211"	"2"	4
"E00062211"	"3"	21
"E00062211"	"4"	1
"E00062211"	"5"	0
"E00062211"	"6"	3
"E00062211"	"7"	13
"E00062211"	"8"	1
"E00062211"	"9"	0
"E00062211"	"10"	17
"E00062211"	"11"	16
"E00062211"	"12"	0
"E00062211"	"13"	0
"E00062211"	"14"	0
"E00062211"	"15"	1
"E00062212"	"0"	99
"E00062212"	"1"	79
"E00062212"	"2"	7
"E00062212"	"3"	40
"E00062212"	"4"	2
"E00062212"	"5"	13
"E00062212"	"6"	1
"E00062212"	"7"	15
"E00062212"	"8"	1
"E00062212"	"9"	0
"E00062212"	"10"	20
"E00062212"	"11"	17
"E00062212"	"12"	0
"E00062212"	"13"	1
"E00062212"	"14"	2
"E00062212"	"15"	0
"E00174202"	"0"	123
"E00174202"	"1"	117
"E00174202"	"2"	9
"E00174202"	"3"	85
"E00174202"	"4"	1
"E00174202"	"5"	11
"E00174202"	"6"	2
"E00174202"	"7"	6
"E00174202"	"8"	3
"E00174202"	"9"	0
"E00174202"	"10"	6
"E00174202"	"11"	6
"E00174202"	"12"	0
"E00174202"	"13"	0
"E00174202"	"14"	0
"E00174202"	"15"	0
"E00174206"	"0"	123
"E00174206"	"1"	115
"E00174206"	"2"	9
"E00174206"	"3"	96
"E00174206"	"4"	1
"E00174206"	"5"	2
"E00174206"	"6"	1
"E00174206"	"7"	3
"E00174206"	"8"	1
"E00174206"	"9"	2
"E00174206"	"10"	8
"E00174206"	"11"	7
"E00174206"	"12"	0
"E00174206"	"13"	1
