"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E06000005"	"0"	85357
"E06000005"	"1"	21179
"E06000005"	"2"	29795
"E06000005"	"3"	9503
"E06000005"	"4"	26712
"E06000005"	"5"	16052
"E06000005"	"6"	7637
"E06000005"	"7"	11830
"E06000005"	"8"	12389
"E06000005"	"9"	10575
"E06000005"	"10"	4870
"E06000005"	"11"	11832
"E06000005"	"12"	16565
"E06000005"	"13"	2062
"E06000047"	"0"	425258
"E06000047"	"1"	116948
"E06000047"	"2"	146611
"E06000047"	"3"	47907
"E06000047"	"4"	129173
"E06000047"	"5"	81073
"E06000047"	"6"	32904
"E06000047"	"7"	60161
"E06000047"	"8"	57960
"E06000047"	"9"	48713
"E06000047"	"10"	21573
"E06000047"	"11"	52051
"E06000047"	"12"	78755
"E06000047"	"13"	7143
"E06000001"	"0"	74228
"E06000001"	"1"	22758
"E06000001"	"2"	24534
"E06000001"	"3"	9342
"E06000001"	"4"	18650
"E06000001"	"5"	15263
"E06000001"	"6"	7376
"E06000001"	"7"	6832
"E06000001"	"8"	10682
"E06000001"	"9"	6176
"E06000001"	"10"	3596
"E06000001"	"11"	7492
"E06000001"	"12"	13500
"E06000001"	"13"	1088
"E06000002"	"0"	110409
"E06000002"	"1"	33002
"E06000002"	"2"	36378
"E06000002"	"3"	13061
"E06000002"	"4"	28165
"E06000002"	"5"	20766
"E06000002"	"6"	8704
"E06000002"	"7"	12055
"E06000002"	"8"	14418
"E06000002"	"9"	11188
"E06000002"	"10"	4710
"E06000002"	"11"	10485
"E06000002"	"12"	17898
"E06000002"	"13"	3704
"E06000057"	"0"	262162
"E06000057"	"1"	62584
"E06000057"	"2"	92799
"E06000057"	"3"	27256
"E06000057"	"4"	89642
"E06000057"	"5"	48014
"E06000057"	"6"	21181
"E06000057"	"7"	41430
"E06000057"	"8"	34619
"E06000057"	"9"	36023
"E06000057"	"10"	13806
"E06000057"	"11"	41120
"E06000057"	"12"	53019
"E06000057"	"13"	3654
"E06000003"	"0"	111011
"E06000003"	"1"	31550
"E06000003"	"2"	38935
"E06000003"	"3"	13928
"E06000003"	"4"	29433
"E06000003"	"5"	23884
"E06000003"	"6"	11587
"E06000003"	"7"	11064
"E06000003"	"8"	16729
"E06000003"	"9"	10066
"E06000003"	"10"	5393
"E06000003"	"11"	12237
"E06000003"	"12"	22050
"E06000003"	"13"	1065
"E06000004"	"0"	154503
"E06000004"	"1"	36728
"E06000004"	"2"	56556
"E06000004"	"3"	18985
"E06000004"	"4"	48790
"E06000004"	"5"	31787
"E06000004"	"6"	15458
"E06000004"	"7"	20778
"E06000004"	"8"	22832
"E06000004"	"9"	18927
"E06000004"	"10"	8455
"E06000004"	"11"	19713
"E06000004"	"12"	30123
"E06000004"	"13"	3137
"E08000037"	"0"	164716
"E08000037"	"1"	46192
"E08000037"	"2"	56833
"E08000037"	"3"	18901
"E08000037"	"4"	47494
