"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E00062207"	"0"	114
"E00062207"	"1"	51
"E00062207"	"2"	47
"E00062207"	"3"	10
"E00062207"	"4"	6
"E00062208"	"0"	174
"E00062208"	"1"	61
"E00062208"	"2"	85
"E00062208"	"3"	14
"E00062208"	"4"	14
"E00062209"	"0"	94
"E00062209"	"1"	44
"E00062209"	"2"	40
"E00062209"	"3"	8
"E00062209"	"4"	2
"E00062210"	"0"	52
"E00062210"	"1"	22
"E00062210"	"2"	23
"E00062210"	"3"	4
"E00062210"	"4"	3
"E00062211"	"0"	60
"E00062211"	"1"	18
"E00062211"	"2"	35
"E00062211"	"3"	5
"E00062211"	"4"	2
"E00062212"	"0"	99
"E00062212"	"1"	35
"E00062212"	"2"	57
"E00062212"	"3"	7
"E00062212"	"4"	0
"E00174202"	"0"	123
"E00174202"	"1"	38
"E00174202"	"2"	74
"E00174202"	"3"	9
"E00174202"	"4"	2
"E00174206"	"0"	123
"E00174206"	"1"	37
"E00174206"	"2"	68
"E00174206"	"3"	17
"E00174206"	"4"	1
"E00174208"	"0"	123
"E00174208"	"1"	42
"E00174208"	"2"	66
"E00174208"	"3"	9
"E00174208"	"4"	6
"E00062202"	"0"	118
"E00062202"	"1"	53
"E00062202"	"2"	54
"E00062202"	"3"	7
"E00062202"	"4"	4
"E00062203"	"0"	135
"E00062203"	"1"	47
"E00062203"	"2"	66
"E00062203"	"3"	14
"E00062203"	"4"	8
"E00062204"	"0"	120
"E00062204"	"1"	39
"E00062204"	"2"	63
"E00062204"	"3"	15
"E00062204"	"4"	3
"E00062205"	"0"	124
"E00062205"	"1"	36
"E00062205"	"2"	76
"E00062205"	"3"	11
"E00062205"	"4"	1
"E00062206"	"0"	123
"E00062206"	"1"	40
"E00062206"	"2"	66
"E00062206"	"3"	12
"E00062206"	"4"	5
"E00062379"	"0"	150
"E00062379"	"1"	52
"E00062379"	"2"	78
"E00062379"	"3"	17
"E00062379"	"4"	3
"E00062380"	"0"	66
"E00062380"	"1"	22
"E00062380"	"2"	38
"E00062380"	"3"	5
"E00062380"	"4"	1
"E00062381"	"0"	53
"E00062381"	"1"	15
"E00062381"	"2"	31
"E00062381"	"3"	5
"E00062381"	"4"	2
"E00062382"	"0"	83
"E00062382"	"1"	33
"E00062382"	"2"	33
"E00062382"	"3"	15
"E00062382"	"4"	2
"E00062383"	"0"	77
"E00062383"	"1"	33
"E00062383"	"2"	34
"E00062383"	"3"	9
"E00062383"	"4"	1
"E00062384"	"0"	162
"E00062384"	"1"	53
"E00062384"	"2"	89
"E00062384"	"3"	13
"E00062384"	"4"	7
"E00062385"	"0"	159
"E00062385"	"1"	45
"E00062385"	"2"	102
"E00062385"	"3"	10
"E00062385"	"4"	2
"E00062386"	"0"	110
"E00062386"	"1"	28
"E00062386"	"2"	68
"E00062386"	"3"	8
"E00062386"	"4"	6
"E00174203"	"0"	95
"E00174203"	"1"	34
"E00174203"	"2"	46
"E00174203"	"3"	9
"E00174203"	"4"	6
"E00174204"	"0"	121
"E00174204"	"1"	41
"E00174204"	"2"	62
"E00174204"	"3"	14
"E00174204"	"4"	4
"E00174205"	"0"	117
"E00174205"	"1"	25
"E00174205"	"2"	67
"E00174205"	"3"	19
"E00174205"	"4"	6
"E00174207"	"0"	115
"E00174207"	"1"	30
"E00174207"	"2"	70
"E00174207"	"3"	11
"E00174207"	"4"	4
"E00174210"	"0"	106
"E00174210"	"1"	37
"E00174210"	"2"	57
"E00174210"	"3"	10
"E00174210"	"4"	2
"E00062133"	"0"	169
"E00062133"	"1"	50
"E00062133"	"2"	91
"E00062133"	"3"	24
"E00062133"	"4"	4
"E00062134"	"0"	169
"E00062134"	"1"	56
"E00062134"	"2"	82
"E00062134"	"3"	28
"E00062134"	"4"	3
"E00062136"	"0"	123
"E00062136"	"1"	49
"E00062136"	"2"	51
"E00062136"	"3"	20
"E00062136"	"4"	3
"E00174209"	"0"	89
"E00174209"	"1"	22
"E00174209"	"2"	51
"E00174209"	"3"	14
"E00174209"	"4"	2
"E00174212"	"0"	100
"E00174212"	"1"	30
"E00174212"	"2"	55
"E00174212"	"3"	14
"E00174212"	"4"	1
"E00062138"	"0"	140
"E00062138"	"1"	49
"E00062138"	"2"	63
"E00062138"	"3"	18
"E00062138"	"4"	10
"E00062139"	"0"	123
"E00062139"	"1"	22
"E00062139"	"2"	68
"E00062139"	"3"	30
"E00062139"	"4"	3
"E00062143"	"0"	137
"E00062143"	"1"	36
"E00062143"	"2"	70
"E00062143"	"3"	19
"E00062143"	"4"	12
"E00062148"	"0"	133
"E00062148"	"1"	41
"E00062148"	"2"	65
"E00062148"	"3"	19
"E00062148"	"4"	8
"E00062152"	"0"	124
"E00062152"	"1"	25
"E00062152"	"2"	70
"E00062152"	"3"	23
"E00062152"	"4"	6
"E00062140"	"0"	134
"E00062140"	"1"	41
"E00062140"	"2"	68
"E00062140"	"3"	19
"E00062140"	"4"	6
"E00062149"	"0"	114
"E00062149"	"1"	30
"E00062149"	"2"	55
"E00062149"	"3"	21
"E00062149"	"4"	8
"E00062150"	"0"	121
"E00062150"	"1"	35
"E00062150"	"2"	59
"E00062150"	"3"	22
"E00062150"	"4"	5
"E00062151"	"0"	135
"E00062151"	"1"	38
"E00062151"	"2"	71
"E00062151"	"3"	22
"E00062151"	"4"	4
"E00062153"	"0"	123
"E00062153"	"1"	40
"E00062153"	"2"	54
"E00062153"	"3"	19
"E00062153"	"4"	10
"E00062141"	"0"	118
"E00062141"	"1"	37
"E00062141"	"2"	58
"E00062141"	"3"	14
"E00062141"	"4"	9
"E00062142"	"0"	142
"E00062142"	"1"	36
"E00062142"	"2"	80
"E00062142"	"3"	20
"E00062142"	"4"	6
"E00062146"	"0"	139
"E00062146"	"1"	32
"E00062146"	"2"	69
"E00062146"	"3"	26
"E00062146"	"4"	12
"E00062147"	"0"	126
"E00062147"	"1"	30
"E00062147"	"2"	64
"E00062147"	"3"	25
"E00062147"	"4"	7
"E00062144"	"0"	125
"E00062144"	"1"	31
"E00062144"	"2"	73
"E00062144"	"3"	15
"E00062144"	"4"	6
"E00062145"	"0"	126
"E00062145"	"1"	24
"E00062145"	"2"	79
"E00062145"	"3"	17
"E00062145"	"4"	6
"E00062154"	"0"	154
"E00062154"	"1"	54
"E00062154"	"2"	80
