"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"	"0"	8842
"E02002559"	"1"	8671
"E02002559"	"2"	8533
"E02002559"	"3"	8214
"E02002559"	"4"	40
"E02002559"	"5"	226
"E02002559"	"6"	53
"E02002559"	"7"	0
"E02002559"	"8"	0
"E02002559"	"9"	0
"E02002559"	"10"	1
"E02002559"	"11"	0
"E02002559"	"12"	2
"E02002559"	"13"	14
"E02002559"	"14"	121
"E02002559"	"15"	111
"E02002559"	"16"	90
"E02002559"	"17"	4
"E02002559"	"18"	67
"E02002559"	"19"	1
"E02002559"	"20"	3
"E02002559"	"21"	3
"E02002559"	"22"	12
"E02002559"	"23"	21
"E02002559"	"24"	0
"E02002559"	"25"	9
"E02002559"	"26"	1
"E02002559"	"27"	11
"E02002559"	"28"	10
"E02002559"	"29"	2
"E02002559"	"30"	8
"E02002559"	"31"	41
"E02002559"	"32"	6
"E02002559"	"33"	6
"E02002559"	"34"	0
"E02002559"	"35"	5
"E02002559"	"36"	1
"E02002559"	"37"	28
"E02002559"	"38"	7
"E02002559"	"39"	0
"E02002559"	"40"	8
"E02002559"	"41"	7
"E02002559"	"42"	6
"E02002559"	"43"	1
"E02002559"	"44"	89
"E02002559"	"45"	14
"E02002559"	"46"	4
"E02002559"	"47"	10
"E02002559"	"48"	17
"E02002559"	"49"	9
"E02002559"	"50"	5
"E02002559"	"51"	3
"E02002559"	"52"	32
"E02002559"	"53"	2
"E02002559"	"54"	26
"E02002559"	"55"	4
"E02002559"	"56"	0
"E02002559"	"57"	0
"E02002559"	"58"	26
"E02002559"	"59"	11
"E02002559"	"60"	15
"E02002559"	"61"	0
"E02002559"	"62"	26
"E02002559"	"63"	14
"E02002559"	"64"	8
"E02002559"	"65"	6
"E02002559"	"66"	2
"E02002559"	"67"	4
"E02002559"	"68"	6
"E02002559"	"69"	2
"E02002559"	"70"	4
"E02002559"	"71"	15
"E02002559"	"72"	0
"E02002559"	"73"	13
"E02002559"	"74"	9
"E02002559"	"75"	4
"E02002559"	"76"	2
"E02002559"	"77"	0
"E02002560"	"0"	5997
"E02002560"	"1"	5911
"E02002560"	"2"	5819
"E02002560"	"3"	5659
"E02002560"	"4"	23
"E02002560"	"5"	108
"E02002560"	"6"	28
"E02002560"	"7"	0
"E02002560"	"8"	1
"E02002560"	"9"	0
"E02002560"	"10"	1
"E02002560"	"11"	0
"E02002560"	"12"	0
"E02002560"	"13"	10
"E02002560"	"14"	81
"E02002560"	"15"	75
"E02002560"	"16"	40
"E02002560"	"17"	1
"E02002560"	"18"	32
"E02002560"	"19"	4
"E02002560"	"20"	1
"E02002560"	"21"	1
"E02002560"	"22"	1
"E02002560"	"23"	35
"E02002560"	"24"	1
"E02002560"	"25"	20
"E02002560"	"26"	2
"E02002560"	"27"	12
"E02002560"	"28"	6
"E02002560"	"29"	3
"E02002560"	"30"	3
"E02002560"	"31"	13
"E02002560"	"32"	1
"E02002560"	"33"	0
"E02002560"	"34"	0
"E02002560"	"35"	0
"E02002560"	"36"	0
"E02002560"	"37"	12
"E02002560"	"38"	1
"E02002560"	"39"	0
"E02002560"	"40"	4
"E02002560"	"41"	0
"E02002560"	"42"	7
"E02002560"	"43"	0
"E02002560"	"44"	50
"E02002560"	"45"	2
"E02002560"	"46"	0
"E02002560"	"47"	2
"E02002560"	"48"	5
"E02002560"	"49"	0
"E02002560"	"50"	5
"E02002560"	"51"	0
"E02002560"	"52"	26
"E02002560"	"53"	2
"E02002560"	"54"	23
"E02002560"	"55"	1
"E02002560"	"56"	0
"E02002560"	"57"	0
"E02002560"	"58"	17
"E02002560"	"59"	3
"E02002560"	"60"	14
"E02002560"	"61"	0
"E02002560"	"62"	19
"E02002560"	"63"	11
"E02002560"	"64"	7
"E02002560"	"65"	4
"E02002560"	"66"	0
"E02002560"	"67"	0
"E02002560"	"68"	8
"E02002560"	"69"	6
"E02002560"	"70"	2
"E02002560"	"71"	4
"E02002560"	"72"	0
"E02002560"	"73"	4
"E02002560"	"74"	4
"E02002560"	"75"	0
"E02002560"	"76"	0
"E02002560"	"77"	0
"E02002561"	"0"	5741
"E02002561"	"1"	5646
"E02002561"	"2"	5521
"E02002561"	"3"	5358
"E02002561"	"4"	26
"E02002561"	"5"	109
"E02002561"	"6"	28
"E02002561"	"7"	0
"E02002561"	"8"	0
"E02002561"	"9"	0
"E02002561"	"10"	0
"E02002561"	"11"	0
"E02002561"	"12"	0
"E02002561"	"13"	16
"E02002561"	"14"	109
"E02002561"	"15"	105
"E02002561"	"16"	62
"E02002561"	"17"	1
"E02002561"	"18"	42
"E02002561"	"19"	1
"E02002561"	"20"	3
"E02002561"	"21"	4
"E02002561"	"22"	11
"E02002561"	"23"	43
"E02002561"	"24"	0
"E02002561"	"25"	30
"E02002561"	"26"	2
"E02002561"	"27"	11
"E02002561"	"28"	4
"E02002561"	"29"	0
"E02002561"	"30"	4
"E02002561"	"31"	14
"E02002561"	"32"	0
"E02002561"	"33"	0
"E02002561"	"34"	0
"E02002561"	"35"	0
"E02002561"	"36"	0
"E02002561"	"37"	12
"E02002561"	"38"	4
"E02002561"	"39"	0
"E02002561"	"40"	4
"E02002561"	"41"	3
"E02002561"	"42"	1
"E02002561"	"43"	2
"E02002561"	"44"	65
"E02002561"	"45"	6
"E02002561"	"46"	4
"E02002561"	"47"	2
"E02002561"	"48"	27
"E02002561"	"49"	8
"E02002561"	"50"	19
"E02002561"	"51"	0
"E02002561"	"52"	21
"E02002561"	"53"	1
"E02002561"	"54"	9
"E02002561"	"55"	7
"E02002561"	"56"	1
"E02002561"	"57"	3
"E02002561"	"58"	11
"E02002561"	"59"	3
"E02002561"	"60"	8
"E02002561"	"61"	0
"E02002561"	"62"	8
"E02002561"	"63"	7
"E02002561"	"64"	3
"E02002561"	"65"	4
"E02002561"	"66"	0
"E02002561"	"67"	0
"E02002561"	"68"	1
"E02002561"	"69"	0
"E02002561"	"70"	1
"E02002561"	"71"	8
"E02002561"	"72"	0
"E02002561"	"73"	8
"E02002561"	"74"	6
"E02002561"	"75"	2
"E02002561"	"76"	0
"E02002561"	"77"	0
"E02002562"	"0"	6066
"E02002562"	"1"	5945
"E02002562"	"2"	5740
"E02002562"	"3"	5544
"E02002562"	"4"	25
"E02002562"	"5"	139
"E02002562"	"6"	32
"E02002562"	"7"	0
"E02002562"	"8"	0
"E02002562"	"9"	0
"E02002562"	"10"	0
"E02002562"	"11"	0
"E02002562"	"12"	0
"E02002562"	"13"	3
"E02002562"	"14"	202
"E02002562"	"15"	196
"E02002562"	"16"	58
"E02002562"	"17"	3
"E02002562"	"18"	47
"E02002562"	"19"	1
"E02002562"	"20"	1
"E02002562"	"21"	0
"E02002562"	"22"	6
"E02002562"	"23"	138
"E02002562"	"24"	9
"E02002562"	"25"	96
"E02002562"	"26"	16
"E02002562"	"27"	17
"E02002562"	"28"	6
"E02002562"	"29"	2
"E02002562"	"30"	4
"E02002562"	"31"	36
"E02002562"	"32"	2
"E02002562"	"33"	5
"E02002562"	"34"	0
"E02002562"	"35"	3
"E02002562"	"36"	2
"E02002562"	"37"	29
"E02002562"	"38"	2
"E02002562"	"39"	0
"E02002562"	"40"	11
"E02002562"	"41"	3
"E02002562"	"42"	13
"E02002562"	"43"	0
"E02002562"	"44"	65
"E02002562"	"45"	9
"E02002562"	"46"	2
"E02002562"	"47"	7
"E02002562"	"48"	9
"E02002562"	"49"	5
"E02002562"	"50"	4
"E02002562"	"51"	0
"E02002562"	"52"	30
"E02002562"	"53"	5
"E02002562"	"54"	18
"E02002562"	"55"	3
"E02002562"	"56"	0
"E02002562"	"57"	4
"E02002562"	"58"	17
"E02002562"	"59"	13
"E02002562"	"60"	4
"E02002562"	"61"	0
"E02002562"	"62"	17
"E02002562"	"63"	9
"E02002562"	"64"	6
"E02002562"	"65"	3
"E02002562"	"66"	1
"E02002562"	"67"	1
"E02002562"	"68"	6
"E02002562"	"69"	4
"E02002562"	"70"	2
"E02002562"	"71"	3
"E02002562"	"72"	0
"E02002562"	"73"	3
"E02002562"	"74"	3
"E02002562"	"75"	0
"E02002562"	"76"	0
"E02002562"	"77"	0
"E02002563"	"0"	5463
"E02002563"	"1"	5387
"E02002563"	"2"	5271
"E02002563"	"3"	5087
"E02002563"	"4"	24
"E02002563"	"5"	124
"E02002563"	"6"	36
"E02002563"	"7"	0
"E02002563"	"8"	0
"E02002563"	"9"	0
"E02002563"	"10"	4
"E02002563"	"11"	0
"E02002563"	"12"	4
"E02002563"	"13"	14
"E02002563"	"14"	94
"E02002563"	"15"	83
"E02002563"	"16"	53
"E02002563"	"17"	0
"E02002563"	"18"	43
"E02002563"	"19"	3
"E02002563"	"20"	0
"E02002563"	"21"	2
"E02002563"	"22"	5
"E02002563"	"23"	30
"E02002563"	"24"	2
"E02002563"	"25"	16
"E02002563"	"26"	2
"E02002563"	"27"	10
"E02002563"	"28"	11
"E02002563"	"29"	3
"E02002563"	"30"	8
"E02002563"	"31"	20
"E02002563"	"32"	10
"E02002563"	"33"	3
"E02002563"	"34"	1
"E02002563"	"35"	0
"E02002563"	"36"	2
"E02002563"	"37"	7
"E02002563"	"38"	3
"E02002563"	"39"	0
"E02002563"	"40"	2
"E02002563"	"41"	1
"E02002563"	"42"	1
"E02002563"	"43"	0
"E02002563"	"44"	38
"E02002563"	"45"	6
"E02002563"	"46"	0
"E02002563"	"47"	6
"E02002563"	"48"	11
"E02002563"	"49"	3
"E02002563"	"50"	8
"E02002563"	"51"	0
"E02002563"	"52"	13
"E02002563"	"53"	0
"E02002563"	"54"	9
"E02002563"	"55"	1
"E02002563"	"56"	1
"E02002563"	"57"	2
"E02002563"	"58"	8
"E02002563"	"59"	3
"E02002563"	"60"	5
"E02002563"	"61"	0
"E02002563"	"62"	14
"E02002563"	"63"	7
"E02002563"	"64"	5
"E02002563"	"65"	2
"E02002563"	"66"	2
"E02002563"	"67"	0
"E02002563"	"68"	5
"E02002563"	"69"	4
"E02002563"	"70"	1
"E02002563"	"71"	4
"E02002563"	"72"	0
"E02002563"	"73"	4
"E02002563"	"74"	4
"E02002563"	"75"	0
"E02002563"	"76"	0
"E02002563"	"77"	0
"E02002564"	"0"	9502
"E02002564"	"1"	9362
"E02002564"	"2"	9195
"E02002564"	"3"	8939
"E02002564"	"4"	39
"E02002564"	"5"	180
"E02002564"	"6"	37
"E02002564"	"7"	0
"E02002564"	"8"	0
"E02002564"	"9"	0
"E02002564"	"10"	1
"E02002564"	"11"	0
"E02002564"	"12"	0
"E02002564"	"13"	13
"E02002564"	"14"	153
"E02002564"	"15"	142
"E02002564"	"16"	82
"E02002564"	"17"	5
"E02002564"	"18"	68
"E02002564"	"19"	0
"E02002564"	"20"	1
"E02002564"	"21"	0
"E02002564"	"22"	8
"E02002564"	"23"	60
"E02002564"	"24"	10
"E02002564"	"25"	26
"E02002564"	"26"	4
"E02002564"	"27"	20
"E02002564"	"28"	11
"E02002564"	"29"	5
"E02002564"	"30"	6
"E02002564"	"31"	38
"E02002564"	"32"	3
"E02002564"	"33"	1
"E02002564"	"34"	0
"E02002564"	"35"	1
"E02002564"	"36"	0
"E02002564"	"37"	34
"E02002564"	"38"	0
"E02002564"	"39"	0
"E02002564"	"40"	26
"E02002564"	"41"	2
"E02002564"	"42"	6
"E02002564"	"43"	0
"E02002564"	"44"	75
"E02002564"	"45"	13
"E02002564"	"46"	3
"E02002564"	"47"	10
"E02002564"	"48"	7
"E02002564"	"49"	1
"E02002564"	"50"	5
"E02002564"	"51"	1
"E02002564"	"52"	43
"E02002564"	"53"	2
"E02002564"	"54"	36
"E02002564"	"55"	1
"E02002564"	"56"	4
"E02002564"	"57"	0
"E02002564"	"58"	12
"E02002564"	"59"	2
"E02002564"	"60"	10
"E02002564"	"61"	0
"E02002564"	"62"	19
"E02002564"	"63"	12
"E02002564"	"64"	6
"E02002564"	"65"	6
"E02002564"	"66"	1
"E02002564"	"67"	1
"E02002564"	"68"	5
"E02002564"	"69"	1
"E02002564"	"70"	4
"E02002564"	"71"	8
"E02002564"	"72"	0
"E02002564"	"73"	8
"E02002564"	"74"	5
"E02002564"	"75"	3
"E02002564"	"76"	0
"E02002564"	"77"	0
"E02002565"	"0"	5450
"E02002565"	"1"	5329
"E02002565"	"2"	5169
"E02002565"	"3"	5012
"E02002565"	"4"	20
"E02002565"	"5"	115
"E02002565"	"6"	22
"E02002565"	"7"	0
"E02002565"	"8"	0
"E02002565"	"9"	0
"E02002565"	"10"	1
"E02002565"	"11"	0
"E02002565"	"12"	1
"E02002565"	"13"	11
"E02002565"	"14"	147
"E02002565"	"15"	137
"E02002565"	"16"	58
"E02002565"	"17"	1
"E02002565"	"18"	45
"E02002565"	"19"	4
"E02002565"	"20"	0
"E02002565"	"21"	1
"E02002565"	"22"	7
"E02002565"	"23"	79
"E02002565"	"24"	0
"E02002565"	"25"	58
"E02002565"	"26"	6
"E02002565"	"27"	15
"E02002565"	"28"	10
"E02002565"	"29"	4
"E02002565"	"30"	6
"E02002565"	"31"	19
"E02002565"	"32"	8
"E02002565"	"33"	2
"E02002565"	"34"	2
"E02002565"	"35"	0
"E02002565"	"36"	0
"E02002565"	"37"	8
"E02002565"	"38"	0
