"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"	"0"	3646
"E02002559"	"1"	29
"E02002559"	"2"	2647
"E02002559"	"3"	162
"E02002559"	"4"	547
"E02002559"	"5"	67
"E02002559"	"6"	23
"E02002559"	"7"	171
"E02002560"	"0"	2511
"E02002560"	"1"	48
"E02002560"	"2"	2340
"E02002560"	"3"	41
"E02002560"	"4"	2
"E02002560"	"5"	5
"E02002560"	"6"	15
"E02002560"	"7"	60
"E02002561"	"0"	2507
"E02002561"	"1"	23
"E02002561"	"2"	2237
"E02002561"	"3"	188
"E02002561"	"4"	0
"E02002561"	"5"	2
"E02002561"	"6"	11
"E02002561"	"7"	46
"E02002562"	"0"	2933
"E02002562"	"1"	78
"E02002562"	"2"	2477
"E02002562"	"3"	248
"E02002562"	"4"	0
"E02002562"	"5"	2
"E02002562"	"6"	17
"E02002562"	"7"	111
"E02002563"	"0"	2343
"E02002563"	"1"	31
"E02002563"	"2"	2158
"E02002563"	"3"	75
"E02002563"	"4"	3
"E02002563"	"5"	3
"E02002563"	"6"	18
"E02002563"	"7"	55
"E02002564"	"0"	4137
"E02002564"	"1"	41
"E02002564"	"2"	3730
"E02002564"	"3"	224
"E02002564"	"4"	3
"E02002564"	"5"	7
"E02002564"	"6"	36
"E02002564"	"7"	96
"E02002565"	"0"	2667
"E02002565"	"1"	68
"E02002565"	"2"	2363
"E02002565"	"3"	124
"E02002565"	"4"	0
"E02002565"	"5"	7
"E02002565"	"6"	26
"E02002565"	"7"	79
"E02002566"	"0"	3475
"E02002566"	"1"	132
"E02002566"	"2"	2618
"E02002566"	"3"	546
"E02002566"	"4"	2
"E02002566"	"5"	6
"E02002566"	"6"	40
"E02002566"	"7"	131
"E02002567"	"0"	3209
"E02002567"	"1"	54
"E02002567"	"2"	2842
"E02002567"	"3"	193
"E02002567"	"4"	0
"E02002567"	"5"	3
"E02002567"	"6"	23
"E02002567"	"7"	94
"E02002568"	"0"	2634
"E02002568"	"1"	28
"E02002568"	"2"	2330
"E02002568"	"3"	161
"E02002568"	"4"	5
"E02002568"	"5"	3
"E02002568"	"6"	18
"E02002568"	"7"	89
"E02002569"	"0"	3912
"E02002569"	"1"	29
"E02002569"	"2"	3719
"E02002569"	"3"	54
"E02002569"	"4"	11
"E02002569"	"5"	4
"E02002569"	"6"	16
"E02002569"	"7"	79
"E02002570"	"0"	3723
"E02002570"	"1"	109
"E02002570"	"2"	3100
"E02002570"	"3"	340
"E02002570"	"4"	1
"E02002570"	"5"	5
"E02002570"	"6"	33
"E02002570"	"7"	135
"E02002571"	"0"	2758
"E02002571"	"1"	44
"E02002571"	"2"	2504
"E02002571"	"3"	101
"E02002571"	"4"	3
"E02002571"	"5"	1
"E02002571"	"6"	26
"E02002571"	"7"	79
"E02002572"	"0"	2727
"E02002572"	"1"	84
"E02002572"	"2"	2386
"E02002572"	"3"	139
"E02002572"	"4"	2
"E02002572"	"5"	4
"E02002572"	"6"	14
"E02002572"	"7"	98
"E02002573"	"0"	3488
"E02002573"	"1"	16
"E02002573"	"2"	3005
"E02002573"	"3"	166
"E02002573"	"4"	134
"E02002573"	"5"	20
"E02002573"	"6"	17
"E02002573"	"7"	130
"E02004290"	"0"	2518
"E02004290"	"1"	30
"E02004290"	"2"	2292
"E02004290"	"3"	79
"E02004290"	"4"	16
"E02004290"	"5"	12
"E02004290"	"6"	20
"E02004290"	"7"	69
"E02004291"	"0"	3131
"E02004291"	"1"	28
"E02004291"	"2"	2849
"E02004291"	"3"	83
"E02004291"	"4"	7
"E02004291"	"5"	33
"E02004291"	"6"	27
"E02004291"	"7"	104
"E02004292"	"0"	3523
"E02004292"	"1"	19
"E02004292"	"2"	3197
"E02004292"	"3"	166
"E02004292"	"4"	13
"E02004292"	"5"	11
"E02004292"	"6"	17
"E02004292"	"7"	100
"E02004293"	"0"	4412
"E02004293"	"1"	19
"E02004293"	"2"	4011
"E02004293"	"3"	90
"E02004293"	"4"	6
"E02004293"	"5"	21
"E02004293"	"6"	47
"E02004293"	"7"	218
"E02004294"	"0"	3655
"E02004294"	"1"	21
"E02004294"	"2"	3437
"E02004294"	"3"	74
"E02004294"	"4"	5
"E02004294"	"5"	5
"E02004294"	"6"	26
"E02004294"	"7"	87
"E02004295"	"0"	3213
"E02004295"	"1"	12
"E02004295"	"2"	2889
"E02004295"	"3"	92
"E02004295"	"4"	46
"E02004295"	"5"	34
"E02004295"	"6"	18
"E02004295"	"7"	122
"E02004296"	"0"	3529
"E02004296"	"1"	17
"E02004296"	"2"	3091
"E02004296"	"3"	123
"E02004296"	"4"	40
"E02004296"	"5"	113
"E02004296"	"6"	16
"E02004296"	"7"	129
"E02004297"	"0"	3550
"E02004297"	"1"	25
"E02004297"	"2"	3232
"E02004297"	"3"	75
"E02004297"	"4"	39
"E02004297"	"5"	38
"E02004297"	"6"	16
"E02004297"	"7"	125
"E02004298"	"0"	4178
"E02004298"	"1"	42
"E02004298"	"2"	3666
"E02004298"	"3"	138
"E02004298"	"4"	68
"E02004298"	"5"	43
"E02004298"	"6"	20
"E02004298"	"7"	201
"E02004299"	"0"	3758
"E02004299"	"1"	25
"E02004299"	"2"	3399
"E02004299"	"3"	111
"E02004299"	"4"	26
"E02004299"	"5"	27
"E02004299"	"6"	26
"E02004299"	"7"	144
"E02004300"	"0"	3491
"E02004300"	"1"	21
"E02004300"	"2"	3138
"E02004300"	"3"	67
"E02004300"	"4"	30
"E02004300"	"5"	34
"E02004300"	"6"	35
"E02004300"	"7"	166
"E02004301"	"0"	3913
"E02004301"	"1"	23
"E02004301"	"2"	3432
"E02004301"	"3"	149
"E02004301"	"4"	4
"E02004301"	"5"	55
"E02004301"	"6"	37
"E02004301"	"7"	213
"E02004302"	"0"	3530
"E02004302"	"1"	66
"E02004302"	"2"	3099
"E02004302"	"3"	103
"E02004302"	"4"	12
"E02004302"	"5"	70
"E02004302"	"6"	22
"E02004302"	"7"	158
"E02004303"	"0"	5253
"E02004303"	"1"	63
"E02004303"	"2"	4725
"E02004303"	"3"	179
"E02004303"	"4"	8
"E02004303"	"5"	38
"E02004303"	"6"	24
"E02004303"	"7"	216
"E02004304"	"0"	3896
"E02004304"	"1"	24
"E02004304"	"2"	3470
"E02004304"	"3"	128
"E02004304"	"4"	37
"E02004304"	"5"	42
"E02004304"	"6"	31
"E02004304"	"7"	164
"E02004305"	"0"	3816
"E02004305"	"1"	29
"E02004305"	"2"	3353
"E02004305"	"3"	97
"E02004305"	"4"	66
"E02004305"	"5"	45
"E02004305"	"6"	32
"E02004305"	"7"	194
"E02004306"	"0"	2681
"E02004306"	"1"	24
"E02004306"	"2"	2246
"E02004306"	"3"	59
"E02004306"	"4"	113
"E02004306"	"5"	96
"E02004306"	"6"	30
"E02004306"	"7"	113
"E02004307"	"0"	2878
"E02004307"	"1"	30
"E02004307"	"2"	2063
"E02004307"	"3"	71
"E02004307"	"4"	311
"E02004307"	"5"	228
"E02004307"	"6"	26
"E02004307"	"7"	149
"E02004308"	"0"	2987
"E02004308"	"1"	23
"E02004308"	"2"	2782
"E02004308"	"3"	79
"E02004308"	"4"	15
"E02004308"	"5"	7
"E02004308"	"6"	24
"E02004308"	"7"	57
"E02004309"	"0"	2769
"E02004309"	"1"	21
"E02004309"	"2"	2462
"E02004309"	"3"	152
"E02004309"	"4"	6
"E02004309"	"5"	7
"E02004309"	"6"	18
"E02004309"	"7"	103
"E02004310"	"0"	3526
"E02004310"	"1"	19
"E02004310"	"2"	3120
"E02004310"	"3"	76
"E02004310"	"4"	65
"E02004310"	"5"	96
"E02004310"	"6"	15
"E02004310"	"7"	135
"E02004311"	"0"	4118
"E02004311"	"1"	15
"E02004311"	"2"	3604
"E02004311"	"3"	74
"E02004311"	"4"	81
"E02004311"	"5"	139
"E02004311"	"6"	25
"E02004311"	"7"	180
"E02004312"	"0"	3409
"E02004312"	"1"	27
"E02004312"	"2"	3168
"E02004312"	"3"	86
"E02004312"	"4"	16
"E02004312"	"5"	11
"E02004312"	"6"	10
"E02004312"	"7"	91
"E02004313"	"0"	2957
"E02004313"	"1"	13
"E02004313"	"2"	2575
"E02004313"	"3"	125
"E02004313"	"4"	4
"E02004313"	"5"	21
"E02004313"	"6"	38
"E02004313"	"7"	181
"E02004314"	"0"	2363
"E02004314"	"1"	49
"E02004314"	"2"	1820
"E02004314"	"3"	383
"E02004314"	"4"	13
"E02004314"	"5"	5
"E02004314"	"6"	5
"E02004314"	"7"	88
"E02004315"	"0"	3845
"E02004315"	"1"	34
"E02004315"	"2"	3442
"E02004315"	"3"	203
"E02004315"	"4"	27
"E02004315"	"5"	10
"E02004315"	"6"	8
"E02004315"	"7"	121
"E02004316"	"0"	2644
"E02004316"	"1"	9
"E02004316"	"2"	2088
"E02004316"	"3"	84
"E02004316"	"4"	126
"E02004316"	"5"	212
"E02004316"	"6"	22
"E02004316"	"7"	103
"E02004317"	"0"	3554
"E02004317"	"1"	16
"E02004317"	"2"	3177
"E02004317"	"3"	99
"E02004317"	"4"	45
"E02004317"	"5"	25
"E02004317"	"6"	34
"E02004317"	"7"	158
"E02004318"	"0"	2666
"E02004318"	"1"	12
"E02004318"	"2"	2364
"E02004318"	"3"	50
"E02004318"	"4"	54
"E02004318"	"5"	44
"E02004318"	"6"	22
"E02004318"	"7"	120
"E02004319"	"0"	3293
"E02004319"	"1"	8
"E02004319"	"2"	2870
"E02004319"	"3"	45
"E02004319"	"4"	62
"E02004319"	"5"	168
"E02004319"	"6"	14
"E02004319"	"7"	126
"E02004320"	"0"	3851
"E02004320"	"1"	14
"E02004320"	"2"	3552
"E02004320"	"3"	65
"E02004320"	"4"	13
"E02004320"	"5"	44
"E02004320"	"6"	26
"E02004320"	"7"	137
"E02004321"	"0"	3662
"E02004321"	"1"	26
"E02004321"	"2"	3349
"E02004321"	"3"	50
"E02004321"	"4"	1
"E02004321"	"5"	62
"E02004321"	"6"	25
"E02004321"	"7"	149
"E02004322"	"0"	3769
"E02004322"	"1"	8
"E02004322"	"2"	3327
"E02004322"	"3"	78
"E02004322"	"4"	7
"E02004322"	"5"	152
"E02004322"	"6"	41
"E02004322"	"7"	156
