"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"		8828
"E02002559"		6084
"E02002559"		2662
"E02002559"		82
"E02002559"		0
"E02002560"		5994
"E02002560"		3523
"E02002560"		2389
"E02002560"		78
"E02002560"		4
"E02002561"		5709
"E02002561"		3696
"E02002561"		1983
"E02002561"		20
"E02002561"		10
"E02002562"		5973
"E02002562"		3557
"E02002562"		2309
"E02002562"		90
"E02002562"		17
"E02002563"		5286
"E02002563"		3097
"E02002563"		2052
"E02002563"		124
"E02002563"		13
"E02002564"		9489
"E02002564"		5155
"E02002564"		4032
"E02002564"		275
"E02002564"		27
"E02002565"		5412
"E02002565"		3459
"E02002565"		1886
"E02002565"		62
"E02002565"		5
"E02002566"		6757
"E02002566"		3993
"E02002566"		2510
"E02002566"		161
"E02002566"		93
"E02002567"		7157
"E02002567"		3861
"E02002567"		3010
"E02002567"		249
"E02002567"		37
"E02002568"		5791
"E02002568"		4174
"E02002568"		1589
"E02002568"		12
"E02002568"		16
"E02002569"		8968
"E02002569"		6637
"E02002569"		2297
"E02002569"		34
"E02002569"		0
"E02002570"		7945
"E02002570"		4329
"E02002570"		3363
"E02002570"		196
"E02002570"		57
"E02002571"		6478
"E02002571"		3177
"E02002571"		3091
"E02002571"		194
"E02002571"		16
"E02002572"		6246
"E02002572"		3388
"E02002572"		2616
"E02002572"		203
"E02002572"		39
"E02002573"		8078
"E02002573"		5504
"E02002573"		2504
"E02002573"		68
"E02002573"		2
"E02004290"		5981
"E02004290"		3681
"E02004290"		2257
"E02004290"		40
"E02004290"		3
"E02004291"		6702
"E02004291"		3850
"E02004291"		2711
"E02004291"		126
"E02004291"		15
"E02004292"		7916
"E02004292"		5129
"E02004292"		2683
"E02004292"		66
"E02004292"		38
"E02004293"		9278
"E02004293"		5172
"E02004293"		3873
"E02004293"		191
"E02004293"		42
"E02004294"		8421
"E02004294"		5971
"E02004294"		2380
"E02004294"		60
"E02004294"		10
"E02004295"		7459
"E02004295"		4737
"E02004295"		2604
"E02004295"		103
"E02004295"		15
"E02004296"		7936
"E02004296"		4635
"E02004296"		3170
"E02004296"		118
"E02004296"		13
"E02004297"		7825
"E02004297"		5190
"E02004297"		2570
"E02004297"		59
"E02004297"		6
"E02004298"		9486
"E02004298"		6368
"E02004298"		3019
"E02004298"		97
"E02004298"		2
"E02004299"		8352
"E02004299"		5145
"E02004299"		3052
"E02004299"		130
"E02004299"		25
"E02004300"		7663
"E02004300"		4390
"E02004300"		3056
"E02004300"		200
"E02004300"		17
"E02004301"		8770
"E02004301"		4738
"E02004301"		3745
"E02004301"		258
"E02004301"		29
"E02004302"		7692
"E02004302"		4434
"E02004302"		3095
"E02004302"		149
"E02004302"		14
"E02004303"		11304
"E02004303"		7078
"E02004303"		4106
"E02004303"		96
"E02004303"		24
"E02004304"		8770
"E02004304"		5234
"E02004304"		3388
"E02004304"		108
"E02004304"		40
"E02004305"		8607
"E02004305"		5039
"E02004305"		3415
"E02004305"		151
"E02004305"		2
"E02004306"		5785
"E02004306"		4016
"E02004306"		1727
"E02004306"		40
"E02004306"		2
"E02004307"		6458
"E02004307"		3970
"E02004307"		2370
"E02004307"		116
"E02004307"		2
"E02004308"		6763
"E02004308"		4856
"E02004308"		1877
"E02004308"		30
"E02004308"		0
"E02004309"		5842
"E02004309"		3675
"E02004309"		2114
"E02004309"		48
"E02004309"		5
"E02004310"		7895
"E02004310"		4777
"E02004310"		2975
"E02004310"		143
"E02004310"		0
"E02004311"		9072
"E02004311"		5490
"E02004311"		3396
"E02004311"		165
"E02004311"		21
"E02004312"		7492
"E02004312"		5240
"E02004312"		2187
"E02004312"		60
"E02004312"		5
"E02004313"		6671
"E02004313"		3437
"E02004313"		3015
"E02004313"		186
"E02004313"		33
"E02004314"		6044
"E02004314"		2475
"E02004314"		3488
"E02004314"		36
"E02004314"		45
"E02004315"		9750
"E02004315"		6114
"E02004315"		3567
"E02004315"		65
"E02004315"		4
"E02004316"		5683
"E02004316"		3414
"E02004316"		2198
"E02004316"		71
"E02004316"		0
"E02004317"		7590
"E02004317"		4579
"E02004317"		2868
"E02004317"		131
"E02004317"		12
"E02004318"		5968
"E02004318"		3774
"E02004318"		2080
"E02004318"		109
"E02004318"		5
"E02004319"		7456
"E02004319"		4412
"E02004319"		2915
"E02004319"		123
"E02004319"		6
"E02004320"		8858
"E02004320"		5288
"E02004320"		3441
"E02004320"		113
"E02004320"		16
"E02004321"		8192
"E02004321"		4529
"E02004321"		3451
"E02004321"		191
"E02004321"		21
"E02004322"		8436
"E02004322"		4331
"E02004322"		3773
"E02004322"		304
"E02004322"		28
"E02004323"		7802
"E02004323"		4317
"E02004323"		3321
"E02004323"		133
"E02004323"		31
"E02004324"		5732
"E02004324"		3440
"E02004324"		2185
"E02004324"		102
"E02004324"		5
"E02004325"		8532
"E02004325"		4204
"E02004325"		4050
"E02004325"		261
"E02004325"		17
"E02004326"		6144
"E02004326"		3345
"E02004326"		2582
"E02004326"		188
"E02004326"		29
"E02004327"		6302
"E02004327"		3387
"E02004327"		2719
"E02004327"		177
"E02004327"		19
"E02004328"		7336
"E02004328"		3663
"E02004328"		3489
"E02004328"		148
"E02004328"		36
"E02004329"		6689
"E02004329"		4029
"E02004329"		2484
"E02004329"		171
