"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E06000005"	"0"	101547
"E06000005"	"1"	98892
"E06000005"	"2"	5
"E06000005"	"3"	4
"E06000005"	"4"	0
"E06000005"	"5"	2
"E06000005"	"6"	0
"E06000005"	"7"	0
"E06000005"	"8"	0
"E06000005"	"9"	2
"E06000005"	"10"	0
"E06000005"	"11"	33
"E06000005"	"12"	13
"E06000005"	"13"	33
"E06000005"	"14"	1308
"E06000005"	"15"	37
"E06000005"	"16"	57
"E06000005"	"17"	854
"E06000005"	"18"	17
"E06000005"	"19"	52
"E06000005"	"20"	91
"E06000005"	"21"	100
"E06000005"	"22"	6
"E06000005"	"23"	20
"E06000005"	"24"	16
"E06000005"	"25"	8
"E06000005"	"26"	23
"E06000005"	"27"	16
"E06000005"	"28"	6
"E06000005"	"29"	2
"E06000005"	"30"	1
"E06000005"	"31"	0
"E06000005"	"32"	2
"E06000005"	"33"	0
"E06000005"	"34"	7
"E06000005"	"35"	0
"E06000005"	"36"	5
"E06000005"	"37"	1
"E06000005"	"38"	0
"E06000005"	"39"	1
"E06000005"	"40"	1
"E06000005"	"41"	1
"E06000005"	"42"	0
"E06000005"	"43"	40
"E06000005"	"44"	33
"E06000005"	"45"	85
"E06000005"	"46"	98
"E06000005"	"47"	1
"E06000005"	"48"	52
"E06000005"	"49"	31
"E06000005"	"50"	9
"E06000005"	"51"	5
"E06000005"	"52"	594
"E06000005"	"53"	35
"E06000005"	"54"	21
"E06000005"	"55"	126
"E06000005"	"56"	0
"E06000005"	"57"	252
"E06000005"	"58"	9
"E06000005"	"59"	5
"E06000005"	"60"	6
"E06000005"	"61"	40
"E06000005"	"62"	40
"E06000005"	"63"	1
"E06000005"	"64"	51
"E06000005"	"65"	8
"E06000005"	"66"	306
"E06000005"	"67"	18
"E06000005"	"68"	39
"E06000005"	"69"	112
"E06000005"	"70"	8
"E06000005"	"71"	4
"E06000005"	"72"	10
"E06000005"	"73"	38
"E06000005"	"74"	8
"E06000005"	"75"	62
"E06000005"	"76"	7
"E06000005"	"77"	2
"E06000005"	"78"	0
"E06000005"	"79"	1
"E06000005"	"80"	1
"E06000005"	"81"	0
"E06000005"	"82"	37
"E06000005"	"83"	0
"E06000005"	"84"	1
"E06000005"	"85"	0
"E06000005"	"86"	0
"E06000005"	"87"	0
"E06000005"	"88"	4
"E06000005"	"89"	0
"E06000005"	"90"	0
"E06000005"	"91"	0
"E06000005"	"92"	2
"E06000005"	"93"	9
"E06000005"	"94"	3
"E06000005"	"95"	0
"E06000005"	"96"	2
"E06000005"	"97"	16
"E06000005"	"98"	17
"E06000005"	"99"	17
"E06000005"	"100"	38
"E06000005"	"101"	31
"E06000005"	"102"	4
"E06000005"	"103"	3
"E06000047"	"0"	496111
"E06000047"	"1"	488753
"E06000047"	"2"	26
"E06000047"	"3"	36
"E06000047"	"4"	7
"E06000047"	"5"	0
"E06000047"	"6"	0
"E06000047"	"7"	2
"E06000047"	"8"	0
"E06000047"	"9"	26
"E06000047"	"10"	1
"E06000047"	"11"	263
"E06000047"	"12"	96
"E06000047"	"13"	205
"E06000047"	"14"	3160
"E06000047"	"15"	195
"E06000047"	"16"	395
"E06000047"	"17"	1653
"E06000047"	"18"	67
"E06000047"	"19"	37
"E06000047"	"20"	88
"E06000047"	"21"	212
"E06000047"	"22"	13
"E06000047"	"23"	70
"E06000047"	"24"	50
"E06000047"	"25"	121
"E06000047"	"26"	103
"E06000047"	"27"	63
"E06000047"	"28"	37
"E06000047"	"29"	12
"E06000047"	"30"	15
"E06000047"	"31"	3
"E06000047"	"32"	15
"E06000047"	"33"	11
"E06000047"	"34"	71
"E06000047"	"35"	8
"E06000047"	"36"	7
"E06000047"	"37"	12
"E06000047"	"38"	2
"E06000047"	"39"	42
"E06000047"	"40"	0
"E06000047"	"41"	0
"E06000047"	"42"	0
"E06000047"	"43"	135
"E06000047"	"44"	181
"E06000047"	"45"	437
"E06000047"	"46"	174
"E06000047"	"47"	1
"E06000047"	"48"	29
"E06000047"	"49"	123
"E06000047"	"50"	3
"E06000047"	"51"	18
"E06000047"	"52"	704
"E06000047"	"53"	108
"E06000047"	"54"	71
"E06000047"	"55"	184
"E06000047"	"56"	0
"E06000047"	"57"	112
"E06000047"	"58"	21
"E06000047"	"59"	6
"E06000047"	"60"	27
"E06000047"	"61"	42
"E06000047"	"62"	71
"E06000047"	"63"	22
"E06000047"	"64"	3
"E06000047"	"65"	37
"E06000047"	"66"	1576
"E06000047"	"67"	112
"E06000047"	"68"	195
"E06000047"	"69"	722
"E06000047"	"70"	67
"E06000047"	"71"	38
"E06000047"	"72"	15
"E06000047"	"73"	162
"E06000047"	"74"	108
"E06000047"	"75"	127
"E06000047"	"76"	30
"E06000047"	"77"	0
"E06000047"	"78"	2
"E06000047"	"79"	1
"E06000047"	"80"	1
"E06000047"	"81"	0
"E06000047"	"82"	100
"E06000047"	"83"	3
"E06000047"	"84"	1
"E06000047"	"85"	1
"E06000047"	"86"	0
"E06000047"	"87"	1
"E06000047"	"88"	12
"E06000047"	"89"	2
"E06000047"	"90"	9
"E06000047"	"91"	0
"E06000047"	"92"	0
"E06000047"	"93"	2
"E06000047"	"94"	25
"E06000047"	"95"	1
"E06000047"	"96"	8
"E06000047"	"97"	35
"E06000047"	"98"	41
"E06000047"	"99"	41
"E06000047"	"100"	150
"E06000047"	"101"	112
"E06000047"	"102"	10
"E06000047"	"103"	28
"E06000001"	"0"	88600
"E06000001"	"1"	87345
"E06000001"	"2"	3
"E06000001"	"3"	5
"E06000001"	"4"	0
"E06000001"	"5"	0
"E06000001"	"6"	0
"E06000001"	"7"	0
"E06000001"	"8"	0
"E06000001"	"9"	5
"E06000001"	"10"	0
"E06000001"	"11"	19
"E06000001"	"12"	4
"E06000001"	"13"	20
"E06000001"	"14"	426
"E06000001"	"15"	7
"E06000001"	"16"	20
"E06000001"	"17"	301
"E06000001"	"18"	8
"E06000001"	"19"	8
"E06000001"	"20"	8
"E06000001"	"21"	11
"E06000001"	"22"	23
"E06000001"	"23"	27
"E06000001"	"24"	1
"E06000001"	"25"	2
"E06000001"	"26"	6
"E06000001"	"27"	2
"E06000001"	"28"	0
"E06000001"	"29"	1
"E06000001"	"30"	0
"E06000001"	"31"	1
"E06000001"	"32"	0
"E06000001"	"33"	0
"E06000001"	"34"	12
"E06000001"	"35"	0
"E06000001"	"36"	4
"E06000001"	"37"	0
"E06000001"	"38"	0
"E06000001"	"39"	8
"E06000001"	"40"	0
"E06000001"	"41"	0
"E06000001"	"42"	0
"E06000001"	"43"	10
"E06000001"	"44"	16
"E06000001"	"45"	40
"E06000001"	"46"	50
"E06000001"	"47"	1
"E06000001"	"48"	11
"E06000001"	"49"	20
"E06000001"	"50"	13
"E06000001"	"51"	5
"E06000001"	"52"	318
"E06000001"	"53"	73
"E06000001"	"54"	13
"E06000001"	"55"	45
"E06000001"	"56"	15
"E06000001"	"57"	119
"E06000001"	"58"	3
"E06000001"	"59"	2
"E06000001"	"60"	10
"E06000001"	"61"	28
"E06000001"	"62"	8
"E06000001"	"63"	2
"E06000001"	"64"	0
"E06000001"	"65"	0
"E06000001"	"66"	237
"E06000001"	"67"	16
"E06000001"	"68"	19
"E06000001"	"69"	91
"E06000001"	"70"	3
"E06000001"	"71"	5
"E06000001"	"72"	0
"E06000001"	"73"	24
"E06000001"	"74"	3
"E06000001"	"75"	59
"E06000001"	"76"	17
"E06000001"	"77"	3
"E06000001"	"78"	0
"E06000001"	"79"	0
"E06000001"	"80"	0
"E06000001"	"81"	0
"E06000001"	"82"	47
"E06000001"	"83"	1
"E06000001"	"84"	5
"E06000001"	"85"	8
"E06000001"	"86"	0
"E06000001"	"87"	0
"E06000001"	"88"	1
"E06000001"	"89"	0
"E06000001"	"90"	2
"E06000001"	"91"	0
"E06000001"	"92"	0
"E06000001"	"93"	15
"E06000001"	"94"	6
"E06000001"	"95"	1
"E06000001"	"96"	6
"E06000001"	"97"	2
"E06000001"	"98"	4
"E06000001"	"99"	4
"E06000001"	"100"	41
"E06000001"	"101"	36
"E06000001"	"102"	4
"E06000001"	"103"	1
"E06000002"	"0"	132671
"E06000002"	"1"	125489
"E06000002"	"2"	3
"E06000002"	"3"	6
"E06000002"	"4"	0
"E06000002"	"5"	0
"E06000002"	"6"	0
"E06000002"	"7"	0
"E06000002"	"8"	0
"E06000002"	"9"	6
"E06000002"	"10"	0
"E06000002"	"11"	143
"E06000002"	"12"	43
"E06000002"	"13"	53
"E06000002"	"14"	1423
"E06000002"	"15"	67
"E06000002"	"16"	56
"E06000002"	"17"	582
"E06000002"	"18"	82
"E06000002"	"19"	269
"E06000002"	"20"	44
"E06000002"	"21"	119
"E06000002"	"22"	32
"E06000002"	"23"	40
"E06000002"	"24"	5
"E06000002"	"25"	76
"E06000002"	"26"	23
"E06000002"	"27"	6
"E06000002"	"28"	7
"E06000002"	"29"	3
"E06000002"	"30"	2
"E06000002"	"31"	4
"E06000002"	"32"	6
"E06000002"	"33"	0
"E06000002"	"34"	86
"E06000002"	"35"	30
"E06000002"	"36"	6
"E06000002"	"37"	2
"E06000002"	"38"	1
"E06000002"	"39"	47
"E06000002"	"40"	0
"E06000002"	"41"	0
"E06000002"	"42"	0
"E06000002"	"43"	68
"E06000002"	"44"	41
"E06000002"	"45"	793
"E06000002"	"46"	733
"E06000002"	"47"	0
"E06000002"	"48"	351
"E06000002"	"49"	202
"E06000002"	"50"	161
"E06000002"	"51"	19
"E06000002"	"52"	2534
"E06000002"	"53"	882
"E06000002"	"54"	78
"E06000002"	"55"	916
"E06000002"	"56"	85
"E06000002"	"57"	120
"E06000002"	"58"	15
"E06000002"	"59"	15
"E06000002"	"60"	42
"E06000002"	"61"	179
"E06000002"	"62"	109
"E06000002"	"63"	26
"E06000002"	"64"	39
"E06000002"	"65"	28
"E06000002"	"66"	792
"E06000002"	"67"	81
"E06000002"	"68"	60
"E06000002"	"69"	477
"E06000002"	"70"	6
"E06000002"	"71"	14
"E06000002"	"72"	9
"E06000002"	"73"	67
"E06000002"	"74"	19
"E06000002"	"75"	41
"E06000002"	"76"	18
"E06000002"	"77"	1
"E06000002"	"78"	0
"E06000002"	"79"	0
"E06000002"	"80"	0
"E06000002"	"81"	0
"E06000002"	"82"	347
"E06000002"	"83"	20
"E06000002"	"84"	31
"E06000002"	"85"	32
"E06000002"	"86"	2
"E06000002"	"87"	16
"E06000002"	"88"	9
"E06000002"	"89"	12
"E06000002"	"90"	21
"E06000002"	"91"	1
"E06000002"	"92"	13
"E06000002"	"93"	43
"E06000002"	"94"	16
"E06000002"	"95"	17
"E06000002"	"96"	18
"E06000002"	"97"	96
"E06000002"	"98"	35
"E06000002"	"99"	35
"E06000002"	"100"	81
"E06000002"	"101"	54
"E06000002"	"102"	22
"E06000002"	"103"	5
"E06000057"	"0"	306525
"E06000057"	"1"	303498
"E06000057"	"2"	19
"E06000057"	"3"	23
"E06000057"	"4"	0
"E06000057"	"5"	0
"E06000057"	"6"	0
"E06000057"	"7"	7
"E06000057"	"8"	0
"E06000057"	"9"	16
"E06000057"	"10"	0
"E06000057"	"11"	89
"E06000057"	"12"	82
"E06000057"	"13"	110
"E06000057"	"14"	1241
"E06000057"	"15"	45
"E06000057"	"16"	136
"E06000057"	"17"	597
"E06000057"	"18"	16
"E06000057"	"19"	17
"E06000057"	"20"	53
"E06000057"	"21"	114
"E06000057"	"22"	53
"E06000057"	"23"	19
"E06000057"	"24"	16
"E06000057"	"25"	16
"E06000057"	"26"	71
"E06000057"	"27"	28
"E06000057"	"28"	30
"E06000057"	"29"	10
"E06000057"	"30"	4
"E06000057"	"31"	0
"E06000057"	"32"	13
"E06000057"	"33"	3
"E06000057"	"34"	48
"E06000057"	"35"	4
"E06000057"	"36"	5
"E06000057"	"37"	11
"E06000057"	"38"	2
"E06000057"	"39"	26
"E06000057"	"40"	0
"E06000057"	"41"	0
"E06000057"	"42"	0
"E06000057"	"43"	72
"E06000057"	"44"	65
"E06000057"	"45"	59
"E06000057"	"46"	47
"E06000057"	"47"	2
"E06000057"	"48"	16
"E06000057"	"49"	23
"E06000057"	"50"	3
"E06000057"	"51"	3
"E06000057"	"52"	545
"E06000057"	"53"	67
"E06000057"	"54"	20
