"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E02002559"	"0"	5
"E02002559"	"1"	2
"E02002559"	"2"	1
"E02002559"	"3"	0
"E02002559"	"4"	1
"E02002559"	"5"	0
"E02002559"	"6"	0
"E02002559"	"7"	0
"E02002559"	"8"	0
"E02002559"	"9"	0
"E02002559"	"10"	0
"E02002559"	"11"	0
"E02002559"	"12"	0
"E02002559"	"13"	0
"E02002559"	"14"	1
"E02002559"	"15"	0
"E02002559"	"16"	0
"E02002559"	"17"	0
"E02002559"	"18"	0
"E02002559"	"19"	1
"E02002559"	"20"	0
"E02002559"	"21"	3
"E02002559"	"22"	0
"E02002559"	"23"	0
"E02002559"	"24"	0
"E02002559"	"25"	0
"E02002559"	"26"	0
"E02002559"	"27"	3
"E02002559"	"28"	0
"E02002559"	"29"	0
"E02002559"	"30"	0
"E02002559"	"31"	0
"E02002559"	"32"	0
"E02002559"	"33"	0
"E02002559"	"34"	0
"E02002560"	"0"	3
"E02002560"	"1"	1
"E02002560"	"2"	0
"E02002560"	"3"	0
"E02002560"	"4"	0
"E02002560"	"5"	0
"E02002560"	"6"	0
"E02002560"	"7"	0
"E02002560"	"8"	0
"E02002560"	"9"	0
"E02002560"	"10"	0
"E02002560"	"11"	0
"E02002560"	"12"	0
"E02002560"	"13"	0
"E02002560"	"14"	1
"E02002560"	"15"	0
"E02002560"	"16"	1
"E02002560"	"17"	0
"E02002560"	"18"	0
"E02002560"	"19"	0
"E02002560"	"20"	0
"E02002560"	"21"	1
"E02002560"	"22"	0
"E02002560"	"23"	0
"E02002560"	"24"	0
"E02002560"	"25"	0
"E02002560"	"26"	0
"E02002560"	"27"	1
"E02002560"	"28"	0
"E02002560"	"29"	0
"E02002560"	"30"	0
"E02002560"	"31"	0
"E02002560"	"32"	0
"E02002560"	"33"	0
"E02002560"	"34"	1
"E02002561"	"0"	1
"E02002561"	"1"	1
"E02002561"	"2"	0
"E02002561"	"3"	0
"E02002561"	"4"	0
"E02002561"	"5"	0
"E02002561"	"6"	0
"E02002561"	"7"	0
"E02002561"	"8"	0
"E02002561"	"9"	0
"E02002561"	"10"	0
"E02002561"	"11"	0
"E02002561"	"12"	0
"E02002561"	"13"	0
"E02002561"	"14"	1
"E02002561"	"15"	0
"E02002561"	"16"	1
"E02002561"	"17"	0
"E02002561"	"18"	0
"E02002561"	"19"	0
"E02002561"	"20"	0
"E02002561"	"21"	0
"E02002561"	"22"	0
"E02002561"	"23"	0
"E02002561"	"24"	0
"E02002561"	"25"	0
"E02002561"	"26"	0
"E02002561"	"27"	0
"E02002561"	"28"	0
"E02002561"	"29"	0
"E02002561"	"30"	0
"E02002561"	"31"	0
"E02002561"	"32"	0
"E02002561"	"33"	0
"E02002561"	"34"	0
"E02002562"	"0"	2
"E02002562"	"1"	2
"E02002562"	"2"	0
"E02002562"	"3"	0
"E02002562"	"4"	0
"E02002562"	"5"	0
"E02002562"	"6"	0
"E02002562"	"7"	0
"E02002562"	"8"	0
"E02002562"	"9"	0
"E02002562"	"10"	0
"E02002562"	"11"	1
"E02002562"	"12"	1
"E02002562"	"13"	0
"E02002562"	"14"	1
"E02002562"	"15"	0
"E02002562"	"16"	1
"E02002562"	"17"	0
"E02002562"	"18"	0
"E02002562"	"19"	0
"E02002562"	"20"	0
"E02002562"	"21"	0
"E02002562"	"22"	0
"E02002562"	"23"	0
"E02002562"	"24"	0
"E02002562"	"25"	0
"E02002562"	"26"	0
"E02002562"	"27"	0
"E02002562"	"28"	0
"E02002562"	"29"	0
"E02002562"	"30"	0
"E02002562"	"31"	0
"E02002562"	"32"	0
"E02002562"	"33"	0
"E02002562"	"34"	0
"E02002563"	"0"	8
"E02002563"	"1"	6
"E02002563"	"2"	0
"E02002563"	"3"	0
"E02002563"	"4"	0
"E02002563"	"5"	0
"E02002563"	"6"	0
"E02002563"	"7"	0
"E02002563"	"8"	0
"E02002563"	"9"	0
"E02002563"	"10"	0
"E02002563"	"11"	0
"E02002563"	"12"	0
"E02002563"	"13"	0
"E02002563"	"14"	6
"E02002563"	"15"	1
"E02002563"	"16"	5
"E02002563"	"17"	0
"E02002563"	"18"	0
"E02002563"	"19"	0
"E02002563"	"20"	0
"E02002563"	"21"	2
"E02002563"	"22"	0
"E02002563"	"23"	0
"E02002563"	"24"	0
"E02002563"	"25"	0
"E02002563"	"26"	0
"E02002563"	"27"	2
"E02002563"	"28"	0
"E02002563"	"29"	0
"E02002563"	"30"	0
"E02002563"	"31"	0
"E02002563"	"32"	0
"E02002563"	"33"	0
"E02002563"	"34"	0
"E02002564"	"0"	3
"E02002564"	"1"	3
"E02002564"	"2"	0
"E02002564"	"3"	0
"E02002564"	"4"	0
"E02002564"	"5"	0
"E02002564"	"6"	0
"E02002564"	"7"	0
"E02002564"	"8"	0
"E02002564"	"9"	0
"E02002564"	"10"	0
"E02002564"	"11"	0
"E02002564"	"12"	0
"E02002564"	"13"	0
"E02002564"	"14"	3
"E02002564"	"15"	0
"E02002564"	"16"	2
"E02002564"	"17"	0
"E02002564"	"18"	0
"E02002564"	"19"	0
"E02002564"	"20"	1
"E02002564"	"21"	0
"E02002564"	"22"	0
"E02002564"	"23"	0
"E02002564"	"24"	0
"E02002564"	"25"	0
"E02002564"	"26"	0
"E02002564"	"27"	0
"E02002564"	"28"	0
"E02002564"	"29"	0
"E02002564"	"30"	0
"E02002564"	"31"	0
"E02002564"	"32"	0
"E02002564"	"33"	0
"E02002564"	"34"	0
"E02002565"	"0"	3
"E02002565"	"1"	3
"E02002565"	"2"	0
"E02002565"	"3"	0
"E02002565"	"4"	0
"E02002565"	"5"	0
"E02002565"	"6"	0
"E02002565"	"7"	0
"E02002565"	"8"	0
"E02002565"	"9"	0
"E02002565"	"10"	0
"E02002565"	"11"	0
"E02002565"	"12"	0
"E02002565"	"13"	0
"E02002565"	"14"	3
"E02002565"	"15"	0
"E02002565"	"16"	1
"E02002565"	"17"	1
"E02002565"	"18"	0
"E02002565"	"19"	1
"E02002565"	"20"	0
"E02002565"	"21"	0
"E02002565"	"22"	0
"E02002565"	"23"	0
"E02002565"	"24"	0
"E02002565"	"25"	0
"E02002565"	"26"	0
"E02002565"	"27"	0
"E02002565"	"28"	0
"E02002565"	"29"	0
"E02002565"	"30"	0
"E02002565"	"31"	0
"E02002565"	"32"	0
"E02002565"	"33"	0
"E02002565"	"34"	0
"E02002566"	"0"	26
"E02002566"	"1"	10
"E02002566"	"2"	4
"E02002566"	"3"	4
"E02002566"	"4"	0
"E02002566"	"5"	0
"E02002566"	"6"	0
"E02002566"	"7"	0
"E02002566"	"8"	0
"E02002566"	"9"	0
"E02002566"	"10"	0
"E02002566"	"11"	0
"E02002566"	"12"	0
"E02002566"	"13"	0
"E02002566"	"14"	6
"E02002566"	"15"	0
"E02002566"	"16"	4
"E02002566"	"17"	0
"E02002566"	"18"	0
"E02002566"	"19"	2
"E02002566"	"20"	0
"E02002566"	"21"	16
"E02002566"	"22"	0
"E02002566"	"23"	0
"E02002566"	"24"	0
"E02002566"	"25"	0
"E02002566"	"26"	0
"E02002566"	"27"	7
"E02002566"	"28"	4
"E02002566"	"29"	0
"E02002566"	"30"	0
"E02002566"	"31"	0
"E02002566"	"32"	3
"E02002566"	"33"	2
"E02002566"	"34"	0
"E02002567"	"0"	4
"E02002567"	"1"	3
"E02002567"	"2"	0
"E02002567"	"3"	0
"E02002567"	"4"	0
"E02002567"	"5"	0
"E02002567"	"6"	0
"E02002567"	"7"	0
"E02002567"	"8"	0
"E02002567"	"9"	0
"E02002567"	"10"	0
"E02002567"	"11"	0
"E02002567"	"12"	0
"E02002567"	"13"	0
"E02002567"	"14"	3
"E02002567"	"15"	1
"E02002567"	"16"	1
"E02002567"	"17"	0
"E02002567"	"18"	1
"E02002567"	"19"	0
"E02002567"	"20"	0
"E02002567"	"21"	1
"E02002567"	"22"	0
"E02002567"	"23"	0
"E02002567"	"24"	0
"E02002567"	"25"	0
"E02002567"	"26"	0
"E02002567"	"27"	0
"E02002567"	"28"	1
"E02002567"	"29"	0
"E02002567"	"30"	0
"E02002567"	"31"	0
"E02002567"	"32"	0
"E02002567"	"33"	0
"E02002567"	"34"	0
"E02002568"	"0"	16
"E02002568"	"1"	10
"E02002568"	"2"	0
"E02002568"	"3"	0
"E02002568"	"4"	0
"E02002568"	"5"	0
"E02002568"	"6"	1
"E02002568"	"7"	1
"E02002568"	"8"	0
"E02002568"	"9"	0
"E02002568"	"10"	0
"E02002568"	"11"	0
"E02002568"	"12"	0
"E02002568"	"13"	0
"E02002568"	"14"	9
"E02002568"	"15"	0
"E02002568"	"16"	4
"E02002568"	"17"	1
"E02002568"	"18"	0
"E02002568"	"19"	1
"E02002568"	"20"	3
"E02002568"	"21"	6
"E02002568"	"22"	0
"E02002568"	"23"	0
"E02002568"	"24"	0
"E02002568"	"25"	0
"E02002568"	"26"	0
"E02002568"	"27"	4
"E02002568"	"28"	0
"E02002568"	"29"	0
"E02002568"	"30"	0
"E02002568"	"31"	1
"E02002568"	"32"	0
"E02002568"	"33"	1
"E02002568"	"34"	0
"E02002569"	"0"	7
"E02002569"	"1"	4
"E02002569"	"2"	1
"E02002569"	"3"	0
"E02002569"	"4"	1
"E02002569"	"5"	0
"E02002569"	"6"	1
"E02002569"	"7"	0
"E02002569"	"8"	0
"E02002569"	"9"	1
"E02002569"	"10"	0
"E02002569"	"11"	0
"E02002569"	"12"	0
"E02002569"	"13"	0
"E02002569"	"14"	2
"E02002569"	"15"	1
"E02002569"	"16"	1
"E02002569"	"17"	0
"E02002569"	"18"	0
"E02002569"	"19"	0
"E02002569"	"20"	0
"E02002569"	"21"	3
"E02002569"	"22"	0
"E02002569"	"23"	0
"E02002569"	"24"	0
"E02002569"	"25"	0
"E02002569"	"26"	0
"E02002569"	"27"	1
"E02002569"	"28"	0
"E02002569"	"29"	0
"E02002569"	"30"	0
"E02002569"	"31"	2
"E02002569"	"32"	0
"E02002569"	"33"	0
"E02002569"	"34"	0
"E02002570"	"0"	12
"E02002570"	"1"	11
"E02002570"	"2"	0
"E02002570"	"3"	0
"E02002570"	"4"	0
"E02002570"	"5"	0
"E02002570"	"6"	0
"E02002570"	"7"	0
"E02002570"	"8"	0
"E02002570"	"9"	0
"E02002570"	"10"	0
"E02002570"	"11"	0
"E02002570"	"12"	0
"E02002570"	"13"	0
"E02002570"	"14"	11
"E02002570"	"15"	3
"E02002570"	"16"	7
"E02002570"	"17"	0
"E02002570"	"18"	0
"E02002570"	"19"	0
"E02002570"	"20"	1
"E02002570"	"21"	0
"E02002570"	"22"	0
"E02002570"	"23"	0
"E02002570"	"24"	0
"E02002570"	"25"	0
"E02002570"	"26"	0
"E02002570"	"27"	0
"E02002570"	"28"	0
"E02002570"	"29"	0
"E02002570"	"30"	0
"E02002570"	"31"	0
"E02002570"	"32"	0
"E02002570"	"33"	0
"E02002570"	"34"	1
"E02002571"	"0"	1
"E02002571"	"1"	1
"E02002571"	"2"	0
"E02002571"	"3"	0
"E02002571"	"4"	0
"E02002571"	"5"	0
"E02002571"	"6"	0
"E02002571"	"7"	0
"E02002571"	"8"	0
"E02002571"	"9"	0
"E02002571"	"10"	0
"E02002571"	"11"	0
"E02002571"	"12"	0
"E02002571"	"13"	0
"E02002571"	"14"	1
"E02002571"	"15"	0
"E02002571"	"16"	1
"E02002571"	"17"	0
"E02002571"	"18"	0
"E02002571"	"19"	0
"E02002571"	"20"	0
"E02002571"	"21"	0
"E02002571"	"22"	0
"E02002571"	"23"	0
"E02002571"	"24"	0
"E02002571"	"25"	0
"E02002571"	"26"	0
"E02002571"	"27"	0
"E02002571"	"28"	0
"E02002571"	"29"	0
"E02002571"	"30"	0
"E02002571"	"31"	0
"E02002571"	"32"	0
"E02002571"	"33"	0
"E02002571"	"34"	0
"E02002572"	"0"	7
