"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E00062207"		35
"E00062207"		24
"E00062207"		0
"E00062207"		9
"E00062207"		0
"E00062207"		2
"E00062207"		0
"E00062208"		42
"E00062208"		38
"E00062208"		1
"E00062208"		1
"E00062208"		0
"E00062208"		2
"E00062208"		0
"E00062209"		29
"E00062209"		28
"E00062209"		0
"E00062209"		0
"E00062209"		0
"E00062209"		1
"E00062209"		0
"E00062210"		23
"E00062210"		12
"E00062210"		0
"E00062210"		4
"E00062210"		0
"E00062210"		6
"E00062210"		1
"E00062211"		21
"E00062211"		16
"E00062211"		0
"E00062211"		0
"E00062211"		0
"E00062211"		4
"E00062211"		1
"E00062212"		23
"E00062212"		11
"E00062212"		0
"E00062212"		2
"E00062212"		0
"E00062212"		10
"E00062212"		0
"E00174202"		6
"E00174202"		6
"E00174202"		0
"E00174202"		0
"E00174202"		0
"E00174202"		0
"E00174202"		0
"E00174206"		2
"E00174206"		2
"E00174206"		0
"E00174206"		0
"E00174206"		0
"E00174206"		0
"E00174206"		0
"E00174208"		39
"E00174208"		36
"E00174208"		0
"E00174208"		1
"E00174208"		0
"E00174208"		1
"E00174208"		1
"E00062202"		38
"E00062202"		36
"E00062202"		0
"E00062202"		0
"E00062202"		0
"E00062202"		1
"E00062202"		1
"E00062203"		53
"E00062203"		29
"E00062203"		0
"E00062203"		23
"E00062203"		0
"E00062203"		1
"E00062203"		0
"E00062204"		40
"E00062204"		39
"E00062204"		0
"E00062204"		1
"E00062204"		0
"E00062204"		0
"E00062204"		0
"E00062205"		63
"E00062205"		63
"E00062205"		0
"E00062205"		0
"E00062205"		0
"E00062205"		0
"E00062205"		0
"E00062206"		47
"E00062206"		46
"E00062206"		0
"E00062206"		0
"E00062206"		0
"E00062206"		0
"E00062206"		1
"E00062379"		45
"E00062379"		33
"E00062379"		0
"E00062379"		6
"E00062379"		0
"E00062379"		6
"E00062379"		0
"E00062380"		21
"E00062380"		17
"E00062380"		0
"E00062380"		2
"E00062380"		0
"E00062380"		2
"E00062380"		0
"E00062381"		14
"E00062381"		12
"E00062381"		0
"E00062381"		0
"E00062381"		0
"E00062381"		0
"E00062381"		2
"E00062382"		18
"E00062382"		14
"E00062382"		0
"E00062382"		0
"E00062382"		1
"E00062382"		2
"E00062382"		1
"E00062383"		27
"E00062383"		22
"E00062383"		0
"E00062383"		0
"E00062383"		0
"E00062383"		4
"E00062383"		1
"E00062384"		49
"E00062384"		36
"E00062384"		0
"E00062384"		13
"E00062384"		0
"E00062384"		0
"E00062384"		0
"E00062385"		56
"E00062385"		53
"E00062385"		0
"E00062385"		0
"E00062385"		0
"E00062385"		3
"E00062385"		0
"E00062386"		37
"E00062386"		36
"E00062386"		0
"E00062386"		0
"E00062386"		0
"E00062386"		0
"E00062386"		1
"E00174203"		5
"E00174203"		3
"E00174203"		1
"E00174203"		0
"E00174203"		0
"E00174203"		1
"E00174203"		0
"E00174204"		9
"E00174204"		9
"E00174204"		0
"E00174204"		0
"E00174204"		0
"E00174204"		0
"E00174204"		0
"E00174205"		2
"E00174205"		2
"E00174205"		0
"E00174205"		0
"E00174205"		0
"E00174205"		0
"E00174205"		0
"E00174207"		2
"E00174207"		2
"E00174207"		0
"E00174207"		0
"E00174207"		0
"E00174207"		0
"E00174207"		0
"E00174210"		23
"E00174210"		22
"E00174210"		0
"E00174210"		0
"E00174210"		0
"E00174210"		1
"E00174210"		0
"E00062133"		13
"E00062133"		10
"E00062133"		0
"E00062133"		0
"E00062133"		0
"E00062133"		3
"E00062133"		0
"E00062134"		21
"E00062134"		20
"E00062134"		0
"E00062134"		1
"E00062134"		0
"E00062134"		0
"E00062134"		0
"E00062136"		34
"E00062136"		33
"E00062136"		0
"E00062136"		0
"E00062136"		0
"E00062136"		1
"E00062136"		0
"E00174209"		6
"E00174209"		5
"E00174209"		0
"E00174209"		0
"E00174209"		0
"E00174209"		1
"E00174209"		0
"E00174212"		12
"E00174212"		10
"E00174212"		1
"E00174212"		1
"E00174212"		0
"E00174212"		0
"E00174212"		0
"E00062138"		23
"E00062138"		21
"E00062138"		0
"E00062138"		1
"E00062138"		1
"E00062138"		0
"E00062138"		0
"E00062139"		10
"E00062139"		10
"E00062139"		0
"E00062139"		0
"E00062139"		0
"E00062139"		0
"E00062139"		0
"E00062143"		44
"E00062143"		43
"E00062143"		0
"E00062143"		0
"E00062143"		1
"E00062143"		0
"E00062143"		0
"E00062148"		23
"E00062148"		22
"E00062148"		0
"E00062148"		0
"E00062148"		0
"E00062148"		1
"E00062148"		0
"E00062152"		30
"E00062152"		27
"E00062152"		0
"E00062152"		0
"E00062152"		1
"E00062152"		2
"E00062152"		0
"E00062140"		37
"E00062140"		34
"E00062140"		0
"E00062140"		0
"E00062140"		0
"E00062140"		2
"E00062140"		1
"E00062149"		27
"E00062149"		26
"E00062149"		0
"E00062149"		0
"E00062149"		0
"E00062149"		1
"E00062149"		0
"E00062150"		40
"E00062150"		36
"E00062150"		0
"E00062150"		0
"E00062150"		3
"E00062150"		1
"E00062150"		0
"E00062151"		45
"E00062151"		42
"E00062151"		0
"E00062151"		0
"E00062151"		0
"E00062151"		1
"E00062151"		2
"E00062153"		42
"E00062153"		37
"E00062153"		1
"E00062153"		0
"E00062153"		0
"E00062153"		2
"E00062153"		2
"E00062141"		28
"E00062141"		27
"E00062141"		0
"E00062141"		0
"E00062141"		0
"E00062141"		1
"E00062141"		0
"E00062142"		44
"E00062142"		32
"E00062142"		0
"E00062142"		11
"E00062142"		0
"E00062142"		0
"E00062142"		1
"E00062146"		32
"E00062146"		26
"E00062146"		0
"E00062146"		4
"E00062146"		0
"E00062146"		2
"E00062146"		0
"E00062147"		17
"E00062147"		16
"E00062147"		0
"E00062147"		0
"E00062147"		0
"E00062147"		1
"E00062147"		0
"E00062144"		47
"E00062144"		45
"E00062144"		0
"E00062144"		0
"E00062144"		0
"E00062144"		0
"E00062144"		2
"E00062145"		45
"E00062145"		44
"E00062145"		0
"E00062145"		0
"E00062145"		0
"E00062145"		0
"E00062145"		1
"E00062154"		30
"E00062154"		29
"E00062154"		0
"E00062154"		0
"E00062154"		0
"E00062154"		1
"E00062154"		0
"E00062155"		39
"E00062155"		39
"E00062155"		0
"E00062155"		0
"E00062155"		0
"E00062155"		0
"E00062155"		0
"E00062156"		29
"E00062156"		29
"E00062156"		0
"E00062156"		0
"E00062156"		0
"E00062156"		0
"E00062156"		0
"E00062171"		33
"E00062171"		19
"E00062171"		0
"E00062171"		10
"E00062171"		1
"E00062171"		2
"E00062171"		1
"E00062174"		32
"E00062174"		31
"E00062174"		0
"E00062174"		1
"E00062174"		0
"E00062174"		0
"E00062174"		0
"E00062175"		23
"E00062175"		12
"E00062175"		0
"E00062175"		11
"E00062175"		0
"E00062175"		0
"E00062175"		0
"E00062176"		32
"E00062176"		25
"E00062176"		0
"E00062176"		0
"E00062176"		6
"E00062176"		1
"E00062176"		0
"E00062177"		12
"E00062177"		4
"E00062177"		0
"E00062177"		0
"E00062177"		8
"E00062177"		0
"E00062177"		0
"E00062179"		45
"E00062179"		13
"E00062179"		0
"E00062179"		0
"E00062179"		31
"E00062179"		1
"E00062179"		0
"E00062172"		52
"E00062172"		49
"E00062172"		0
"E00062172"		1
"E00062172"		0
"E00062172"		1
"E00062172"		1
"E00062173"		36
"E00062173"		35
"E00062173"		0
"E00062173"		0
"E00062173"		0
"E00062173"		1
"E00062173"		0
"E00062178"		28
"E00062178"		25
"E00062178"		0
"E00062178"		0
"E00062178"		1
"E00062178"		1
"E00062178"		1
"E00062180"		51
"E00062180"		49
"E00062180"		1
"E00062180"		0
"E00062180"		0
"E00062180"		1
"E00062180"		0
"E00062181"		30
"E00062181"		30
"E00062181"		0
"E00062181"		0
"E00062181"		0
"E00062181"		0
"E00062181"		0
"E00062182"		46
"E00062182"		40
"E00062182"		0
"E00062182"		0
"E00062182"		0
"E00062182"		6
"E00062182"		0
"E00062183"		12
"E00062183"		12
"E00062183"		0
"E00062183"		0
"E00062183"		0
"E00062183"		0
