"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E00062207"	"0"	204
"E00062207"	"1"	47
"E00062207"	"2"	31
"E00062207"	"3"	28
"E00062207"	"4"	11
"E00062207"	"5"	20
"E00062207"	"6"	62
"E00062207"	"7"	5
"E00062208"	"0"	353
"E00062208"	"1"	51
"E00062208"	"2"	40
"E00062208"	"3"	54
"E00062208"	"4"	17
"E00062208"	"5"	50
"E00062208"	"6"	129
"E00062208"	"7"	12
"E00062209"	"0"	178
"E00062209"	"1"	27
"E00062209"	"2"	12
"E00062209"	"3"	41
"E00062209"	"4"	10
"E00062209"	"5"	15
"E00062209"	"6"	70
"E00062209"	"7"	3
"E00062210"	"0"	91
"E00062210"	"1"	12
"E00062210"	"2"	12
"E00062210"	"3"	12
"E00062210"	"4"	5
"E00062210"	"5"	11
"E00062210"	"6"	35
"E00062210"	"7"	4
"E00062211"	"0"	123
"E00062211"	"1"	21
"E00062211"	"2"	13
"E00062211"	"3"	26
"E00062211"	"4"	6
"E00062211"	"5"	10
"E00062211"	"6"	42
"E00062211"	"7"	5
"E00062212"	"0"	198
"E00062212"	"1"	22
"E00062212"	"2"	28
"E00062212"	"3"	33
"E00062212"	"4"	8
"E00062212"	"5"	24
"E00062212"	"6"	70
"E00062212"	"7"	13
"E00174202"	"0"	259
"E00174202"	"1"	11
"E00174202"	"2"	30
"E00174202"	"3"	43
"E00174202"	"4"	7
"E00174202"	"5"	45
"E00174202"	"6"	118
"E00174202"	"7"	5
"E00174206"	"0"	242
"E00174206"	"1"	13
"E00174206"	"2"	33
"E00174206"	"3"	42
"E00174206"	"4"	8
"E00174206"	"5"	32
"E00174206"	"6"	105
"E00174206"	"7"	9
"E00174208"	"0"	236
"E00174208"	"1"	37
"E00174208"	"2"	20
"E00174208"	"3"	27
"E00174208"	"4"	17
"E00174208"	"5"	23
"E00174208"	"6"	101
"E00174208"	"7"	11
"E00062202"	"0"	223
"E00062202"	"1"	18
"E00062202"	"2"	27
"E00062202"	"3"	35
"E00062202"	"4"	14
"E00062202"	"5"	21
"E00062202"	"6"	101
"E00062202"	"7"	7
"E00062203"	"0"	223
"E00062203"	"1"	63
"E00062203"	"2"	28
"E00062203"	"3"	32
"E00062203"	"4"	9
"E00062203"	"5"	20
"E00062203"	"6"	63
"E00062203"	"7"	8
"E00062204"	"0"	241
"E00062204"	"1"	39
"E00062204"	"2"	26
"E00062204"	"3"	34
"E00062204"	"4"	19
"E00062204"	"5"	27
"E00062204"	"6"	93
"E00062204"	"7"	3
"E00062205"	"0"	237
"E00062205"	"1"	41
"E00062205"	"2"	26
"E00062205"	"3"	25
"E00062205"	"4"	22
"E00062205"	"5"	18
"E00062205"	"6"	91
"E00062205"	"7"	14
"E00062206"	"0"	229
"E00062206"	"1"	33
"E00062206"	"2"	26
"E00062206"	"3"	36
"E00062206"	"4"	13
"E00062206"	"5"	22
"E00062206"	"6"	90
"E00062206"	"7"	9
"E00062379"	"0"	307
"E00062379"	"1"	45
"E00062379"	"2"	35
"E00062379"	"3"	46
"E00062379"	"4"	9
"E00062379"	"5"	37
"E00062379"	"6"	129
"E00062379"	"7"	6
"E00062380"	"0"	134
"E00062380"	"1"	20
"E00062380"	"2"	9
"E00062380"	"3"	23
"E00062380"	"4"	7
"E00062380"	"5"	20
"E00062380"	"6"	53
"E00062380"	"7"	2
"E00062381"	"0"	111
"E00062381"	"1"	27
"E00062381"	"2"	15
"E00062381"	"3"	18
"E00062381"	"4"	9
"E00062381"	"5"	12
"E00062381"	"6"	29
"E00062381"	"7"	1
"E00062382"	"0"	169
"E00062382"	"1"	21
"E00062382"	"2"	26
"E00062382"	"3"	27
"E00062382"	"4"	9
"E00062382"	"5"	28
"E00062382"	"6"	50
"E00062382"	"7"	8
"E00062383"	"0"	169
"E00062383"	"1"	26
"E00062383"	"2"	15
"E00062383"	"3"	38
"E00062383"	"4"	9
"E00062383"	"5"	17
"E00062383"	"6"	62
"E00062383"	"7"	2
"E00062384"	"0"	273
"E00062384"	"1"	71
"E00062384"	"2"	31
"E00062384"	"3"	36
"E00062384"	"4"	12
"E00062384"	"5"	29
"E00062384"	"6"	87
"E00062384"	"7"	7
"E00062385"	"0"	321
"E00062385"	"1"	56
"E00062385"	"2"	33
"E00062385"	"3"	30
"E00062385"	"4"	21
"E00062385"	"5"	48
"E00062385"	"6"	123
"E00062385"	"7"	10
"E00062386"	"0"	234
"E00062386"	"1"	68
"E00062386"	"2"	30
"E00062386"	"3"	35
"E00062386"	"4"	12
"E00062386"	"5"	27
"E00062386"	"6"	50
"E00062386"	"7"	12
"E00174203"	"0"	170
"E00174203"	"1"	26
"E00174203"	"2"	18
"E00174203"	"3"	34
"E00174203"	"4"	5
"E00174203"	"5"	28
"E00174203"	"6"	57
"E00174203"	"7"	2
"E00174204"	"0"	232
"E00174204"	"1"	19
"E00174204"	"2"	26
"E00174204"	"3"	44
"E00174204"	"4"	13
"E00174204"	"5"	42
"E00174204"	"6"	81
"E00174204"	"7"	7
"E00174205"	"0"	226
"E00174205"	"1"	17
"E00174205"	"2"	45
"E00174205"	"3"	42
"E00174205"	"4"	1
"E00174205"	"5"	40
"E00174205"	"6"	77
"E00174205"	"7"	4
"E00174207"	"0"	216
"E00174207"	"1"	8
"E00174207"	"2"	16
"E00174207"	"3"	34
"E00174207"	"4"	2
"E00174207"	"5"	41
"E00174207"	"6"	107
"E00174207"	"7"	8
"E00174210"	"0"	189
"E00174210"	"1"	20
"E00174210"	"2"	29
"E00174210"	"3"	27
"E00174210"	"4"	9
"E00174210"	"5"	30
"E00174210"	"6"	60
"E00174210"	"7"	14
"E00062133"	"0"	330
"E00062133"	"1"	28
"E00062133"	"2"	47
"E00062133"	"3"	41
"E00062133"	"4"	19
"E00062133"	"5"	52
"E00062133"	"6"	136
"E00062133"	"7"	7
"E00062134"	"0"	334
"E00062134"	"1"	26
"E00062134"	"2"	40
"E00062134"	"3"	55
"E00062134"	"4"	13
"E00062134"	"5"	51
"E00062134"	"6"	134
"E00062134"	"7"	15
"E00062136"	"0"	214
"E00062136"	"1"	37
"E00062136"	"2"	33
"E00062136"	"3"	38
"E00062136"	"4"	17
"E00062136"	"5"	41
"E00062136"	"6"	43
"E00062136"	"7"	5
"E00174209"	"0"	170
"E00174209"	"1"	8
"E00174209"	"2"	28
"E00174209"	"3"	48
"E00174209"	"4"	2
"E00174209"	"5"	29
"E00174209"	"6"	53
"E00174209"	"7"	2
"E00174212"	"0"	183
"E00174212"	"1"	18
"E00174212"	"2"	19
"E00174212"	"3"	30
"E00174212"	"4"	10
"E00174212"	"5"	29
"E00174212"	"6"	71
"E00174212"	"7"	6
"E00062138"	"0"	241
"E00062138"	"1"	47
"E00062138"	"2"	45
"E00062138"	"3"	41
"E00062138"	"4"	16
"E00062138"	"5"	38
"E00062138"	"6"	42
"E00062138"	"7"	12
"E00062139"	"0"	257
"E00062139"	"1"	30
"E00062139"	"2"	57
"E00062139"	"3"	52
"E00062139"	"4"	12
"E00062139"	"5"	45
"E00062139"	"6"	53
"E00062139"	"7"	8
"E00062143"	"0"	264
"E00062143"	"1"	67
"E00062143"	"2"	49
"E00062143"	"3"	43
"E00062143"	"4"	15
"E00062143"	"5"	47
"E00062143"	"6"	33
"E00062143"	"7"	10
"E00062148"	"0"	229
"E00062148"	"1"	47
"E00062148"	"2"	35
"E00062148"	"3"	51
"E00062148"	"4"	10
"E00062148"	"5"	42
"E00062148"	"6"	33
"E00062148"	"7"	11
"E00062152"	"0"	239
"E00062152"	"1"	59
"E00062152"	"2"	41
"E00062152"	"3"	47
"E00062152"	"4"	16
"E00062152"	"5"	33
"E00062152"	"6"	41
"E00062152"	"7"	2
"E00062140"	"0"	244
"E00062140"	"1"	74
"E00062140"	"2"	40
"E00062140"	"3"	38
"E00062140"	"4"	21
"E00062140"	"5"	26
"E00062140"	"6"	37
"E00062140"	"7"	8
"E00062149"	"0"	204
"E00062149"	"1"	41
"E00062149"	"2"	37
"E00062149"	"3"	34
"E00062149"	"4"	14
"E00062149"	"5"	29
"E00062149"	"6"	41
"E00062149"	"7"	8
"E00062150"	"0"	225
"E00062150"	"1"	56
"E00062150"	"2"	36
"E00062150"	"3"	46
"E00062150"	"4"	15
"E00062150"	"5"	26
"E00062150"	"6"	39
"E00062150"	"7"	7
"E00062151"	"0"	249
"E00062151"	"1"	65
"E00062151"	"2"	35
"E00062151"	"3"	42
"E00062151"	"4"	17
"E00062151"	"5"	32
"E00062151"	"6"	48
"E00062151"	"7"	10
"E00062153"	"0"	222
"E00062153"	"1"	58
"E00062153"	"2"	38
"E00062153"	"3"	42
"E00062153"	"4"	17
"E00062153"	"5"	29
"E00062153"	"6"	33
