"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E06000005"		46670
"E06000005"		15101
"E06000005"		6124
"E06000005"		8977
"E06000005"		29370
"E06000005"		3877
"E06000005"		15053
"E06000005"		6120
"E06000005"		2674
"E06000005"		3785
"E06000005"		2474
"E06000005"		43
"E06000005"		36
"E06000005"		4
"E06000005"		1
"E06000005"		2
"E06000005"		4796
"E06000005"		2457
"E06000005"		1034
"E06000005"		1098
"E06000005"		207
"E06000005"		5601
"E06000005"		2392
"E06000005"		1652
"E06000005"		1557
"E06000005"		2199
"E06000005"		439
"E06000005"		366
"E06000005"		11
"E06000005"		101
"E06000005"		1282
"E06000047"		223803
"E06000047"		70007
"E06000047"		30493
"E06000047"		39514
"E06000047"		142738
"E06000047"		19385
"E06000047"		76057
"E06000047"		31603
"E06000047"		13432
"E06000047"		16537
"E06000047"		14485
"E06000047"		195
"E06000047"		163
"E06000047"		19
"E06000047"		11
"E06000047"		2
"E06000047"		22038
"E06000047"		10555
"E06000047"		5347
"E06000047"		4893
"E06000047"		1243
"E06000047"		25063
"E06000047"		10443
"E06000047"		6702
"E06000047"		7918
"E06000047"		11058
"E06000047"		2141
"E06000047"		1573
"E06000047"		1517
"E06000047"		592
"E06000047"		5235
"E06000001"		40434
"E06000001"		13392
"E06000001"		5544
"E06000001"		7848
"E06000001"		25251
"E06000001"		3069
"E06000001"		12544
"E06000001"		4873
"E06000001"		2310
"E06000001"		2935
"E06000001"		2426
"E06000001"		33
"E06000001"		29
"E06000001"		1
"E06000001"		2
"E06000001"		1
"E06000001"		4210
"E06000001"		1831
"E06000001"		1025
"E06000001"		1115
"E06000001"		239
"E06000001"		5395
"E06000001"		2189
"E06000001"		1729
"E06000001"		1477
"E06000001"		1791
"E06000001"		429
"E06000001"		356
"E06000001"		14
"E06000001"		113
"E06000001"		879
"E06000002"		57203
"E06000002"		17708
"E06000002"		7290
"E06000002"		10418
"E06000002"		34875
"E06000002"		3928
"E06000002"		16751
"E06000002"		5899
"E06000002"		2801
"E06000002"		4572
"E06000002"		3479
"E06000002"		46
"E06000002"		37
"E06000002"		6
"E06000002"		3
"E06000002"		0
"E06000002"		5617
"E06000002"		2456
"E06000002"		1150
"E06000002"		1596
"E06000002"		415
"E06000002"		8533
"E06000002"		3408
"E06000002"		2552
"E06000002"		2573
"E06000002"		4620
"E06000002"		913
"E06000002"		831
"E06000002"		684
"E06000002"		198
"E06000002"		1994
"E06000057"		138534
"E06000057"		41406
"E06000057"		19407
"E06000057"		21999
"E06000057"		91809
"E06000057"		14239
"E06000057"		50769
"E06000057"		22263
"E06000057"		8226
"E06000057"		11771
"E06000057"		8509
"E06000057"		121
"E06000057"		104
"E06000057"		9
"E06000057"		7
"E06000057"		1
"E06000057"		13293
"E06000057"		6769
"E06000057"		3002
"E06000057"		2876
"E06000057"		646
"E06000057"		13387
"E06000057"		5189
"E06000057"		3421
"E06000057"		4777
"E06000057"		5319
"E06000057"		1111
"E06000057"		966
"E06000057"		22
"E06000057"		384
"E06000057"		2836
"E06000003"		59605
"E06000003"		18735
"E06000003"		8791
"E06000003"		9944
"E06000003"		38456
"E06000003"		5655
"E06000003"		19510
