"GEOGRAPHY_CODE"	"CELL"	"OBS_VALUE"
"E06000005"		46670
"E06000005"		20184
"E06000005"		14922
"E06000005"		8954
"E06000005"		2407
"E06000005"		203
"E06000047"		223803
"E06000047"		87986
"E06000047"		68885
"E06000047"		51846
"E06000047"		14353
"E06000047"		733
"E06000001"		40434
"E06000001"		14351
"E06000001"		12821
"E06000001"		9970
"E06000001"		3104
"E06000001"		188
"E06000002"		57203
"E06000002"		19729
"E06000002"		18615
"E06000002"		13717
"E06000002"		4789
"E06000002"		353
"E06000057"		138534
"E06000057"		60451
"E06000057"		44844
"E06000057"		26716
"E06000057"		6150
"E06000057"		373
"E06000003"		59605
"E06000003"		22517
"E06000003"		19351
"E06000003"		13773
"E06000003"		3681
"E06000003"		283
"E06000004"		79159
"E06000004"		34306
"E06000004"		24692
"E06000004"		15755
"E06000004"		4114
"E06000004"		292
"E08000037"		89154
"E08000037"		34609
"E08000037"		27846
"E08000037"		20128
"E08000037"		6175
"E08000037"		396
"E08000021"		117153
"E08000021"		47504
"E08000021"		36508
"E08000021"		24309
"E08000021"		8074
"E08000021"		758
"E08000022"		91295
"E08000022"		39602
"E08000022"		28382
"E08000022"		18223
"E08000022"		4749
"E08000022"		339
"E08000023"		67167
"E08000023"		24531
"E08000023"		21705
"E08000023"		15947
"E08000023"		4679
"E08000023"		305
"E08000024"		119758
"E08000024"		42790
"E08000024"		38223
"E08000024"		29259
"E08000024"		8920
"E08000024"		566
"E06000008"		57353
"E06000008"		20599
"E06000008"		18421
"E06000008"		13105
"E06000008"		4779
"E06000008"		449
"E06000009"		64367
"E06000009"		20308
"E06000009"		20700
"E06000009"		16465
"E06000009"		5985
"E06000009"		909
"E06000049"		159441
"E06000049"		79623
"E06000049"		48842
"E06000049"		25289
"E06000049"		5287
"E06000049"		400
"E06000050"		141442
"E06000050"		66475
"E06000050"		43630
"E06000050"		24840
"E06000050"		6044
"E06000050"		453
"E06000006"		53312
"E06000006"		20060
"E06000006"		16642
"E06000006"		12238
"E06000006"		4105
"E06000006"		267
"E06000007"		85140
"E06000007"		40205
"E06000007"		25930
"E06000007"		14960
"E06000007"		3755
"E06000007"		290
"E07000026"		42345
"E07000026"		17943
"E07000026"		13608
"E07000026"		8475
"E07000026"		2205
"E07000026"		114
"E07000027"		31224
"E07000027"		11795
"E07000027"		9630
"E07000027"		7095
"E07000027"		2420
"E07000027"		284
"E07000028"		48342
"E07000028"		20497
"E07000028"		15935
"E07000028"		9209
"E07000028"		2482
"E07000028"		219
"E07000029"		30536
"E07000029"		12620
"E07000029"		9514
"E07000029"		6428
"E07000029"		1849
"E07000029"		125
"E07000030"		23043
"E07000030"		10618
"E07000030"		7794
"E07000030"		3830
"E07000030"		730
"E07000030"		71
"E07000031"		46552
"E07000031"		22544
"E07000031"		15661
"E07000031"		6948
"E07000031"		1308
"E07000031"		91
"E08000001"		116371
"E08000001"		45456
"E08000001"		37277
"E08000001"		25079
"E08000001"		7771
"E08000001"		788
"E08000002"		78113
"E08000002"		34149
"E08000002"		24674
"E08000002"		14770
"E08000002"		4141
"E08000002"		379
"E08000003"		204969
"E08000003"		70540
"E08000003"		68763
"E08000003"		45745
"E08000003"		18104
"E08000003"		1817
"E08000004"		89703
"E08000004"		32828
"E08000004"		29234
"E08000004"		20597
"E08000004"		6508
"E08000004"		536
"E08000005"		87552
"E08000005"		31456
"E08000005"		27874
"E08000005"		20461
"E08000005"		7085
"E08000005"		676
"E08000006"		103556
"E08000006"		37672
"E08000006"		33304
"E08000006"		23660
"E08000006"		8249
"E08000006"		671
"E08000007"		121979
